candidate,brightness,detail,raw,scene,step,baseline_count,baseline_mse_y,baseline_mse_cb,baseline_mse_cr,baseline_sigma_y,baseline_sigma_cb,baseline_sigma_cr,candidate_count,candidate_mse_y,candidate_mse_cb,candidate_mse_cr,candidate_sigma_y,candidate_sigma_cb,candidate_sigma_cr
chroma-radius5,30.0,0.0,False,"Texture(4, 2)",1.0,14080,0.02362430891038044,0.007561054171040556,16.00084001227829,0.006989400380590034,0.005900287297159926,3.989818237661739,14080,0.02359033253951903,0.007547105870754432,15.799481813680458,0.007048421794036068,0.005606081992191592,3.964518773682966
chroma-radius5,30.0,50.0,False,"Texture(4, 2)",1.0,14080,0.023625624945847034,0.007561039808348474,16.000837090714366,0.006989586401341457,0.005900631106569738,3.989817873567378,14080,0.023591578279570365,0.00754705887581126,15.7994798308746,0.007047558695240553,0.005606411287557523,3.9645185058893864
chroma-radius5,30.0,100.0,False,"Texture(4, 2)",1.0,14080,0.023625935303515432,0.007561108082653921,16.0008330034403,0.006994017079181104,0.005900597457024905,3.9898173928009397,14080,0.023591776778148863,0.007547053065319367,15.799480708827538,0.007051168160260416,0.005605856512514196,3.9645186045472363
chroma-radius5,30.0,0.0,False,"Texture(4, 2)",5.0,14080,0.023624251337092787,0.007561056289949108,16.0008354511635,0.006989613234762935,0.005900484319156664,3.9898176515239694,14080,0.023590321795622485,0.007547048075334062,15.79948172147301,0.007048431427344399,0.005605971404143855,3.9645187557602486
chroma-radius5,30.0,50.0,False,"Texture(4, 2)",5.0,14080,0.023625625211546326,0.007561050968867743,16.000829724216775,0.006989767961355539,0.005900738043768225,3.9898169611304137,14080,0.02359158122232929,0.007547058348419577,15.79948114351876,0.007047710469250965,0.005606152009592718,3.9645186592893076
chroma-radius5,30.0,100.0,False,"Texture(4, 2)",5.0,14080,0.023625776260084327,0.007561061100324137,16.000831006130667,0.006993675455361259,0.005900789181214352,3.989817114543226,14080,0.023591730581432824,0.00754703251514499,15.799482255583854,0.007051334159927792,0.005605784379946864,3.9645187892392832
chroma-radius5,30.0,0.0,True,"Texture(4, 2)",1.0,14080,0.023624918546044333,0.007561052644540812,16.000825618113,0.006990093399172318,0.005900853474706063,3.989816550546933,14080,0.0235906789199317,0.007547027888681137,15.799464785806103,0.007049301709860928,0.0056055249719608215,3.9645166945080983
chroma-radius5,30.0,50.0,True,"Texture(4, 2)",1.0,14080,0.023625247772247514,0.007561053243883896,16.000826473467438,0.006989787606739935,0.005901245386505327,3.9898166356472866,14080,0.02359110419610918,0.00754704152652234,15.799464846305453,0.007048370585895788,0.005605621257128437,3.96451669645923
chroma-radius5,30.0,100.0,True,"Texture(4, 2)",1.0,14080,0.02362640079131837,0.007561174302556227,16.000817927430475,0.006994389443383913,0.005900960154726123,3.9898156002650165,14080,0.023592097869072993,0.007547102357698341,15.799462731735371,0.0070526150608674724,0.0056054791950083645,3.964516424634862
chroma-radius5,30.0,0.0,True,"Texture(4, 2)",5.0,14080,0.02362494737916383,0.007561070304637886,16.000822847528593,0.006990292026845341,0.005900924909994635,3.9898161782604546,14080,0.023590699676095308,0.007547027429076228,15.799465205525523,0.007049385934958775,0.0056054949230014105,3.9645167551950964
chroma-radius5,30.0,50.0,True,"Texture(4, 2)",5.0,14080,0.023625186676668148,0.007561039630588279,16.000823134194782,0.006989790953559445,0.005901205615513197,3.9898161903158416,14080,0.023591116878191445,0.007547041018235081,15.799465040604268,0.007048417655966245,0.005605612471870235,3.964516733032361
chroma-radius5,30.0,100.0,True,"Texture(4, 2)",5.0,14080,0.02362638674924392,0.007561181167496311,16.000814513994612,0.006994233597687225,0.005900962488468866,3.9898151555266255,14080,0.023592021071078967,0.0075470548297062005,15.799462961731761,0.007052790928837366,0.005605391178145747,3.9645164503815695
chroma-radius5,128.0,0.0,False,"Texture(4, 2)",1.0,14080,0.002303089229370801,0.0007368166466778744,15.90396671292342,0.002175821680690088,0.0018374811722224095,3.986969073123104,14080,0.0022989557477582946,0.0007348997042455322,15.703073155974396,0.0021498573336845173,0.0017373818268080817,3.961696737191134
chroma-radius5,128.0,50.0,False,"Texture(4, 2)",1.0,14080,0.0023000631879174435,0.000736657417419955,15.903962703858861,0.0021694826003840866,0.001840229243204101,3.9869684593422083,14080,0.002296196021500081,0.0007349519490437618,15.703118876452304,0.002134401483424975,0.001737466897413677,3.9617025377078297
chroma-radius5,128.0,100.0,False,"Texture(4, 2)",1.0,14080,0.0023008763171909257,0.0007366747175782767,15.903978469053552,0.0021757003502102137,0.0018415988689511288,3.9869704734519096,14080,0.002296723583712887,0.0007347661528686367,15.703114720289525,0.0021383919694602507,0.001741577683022909,3.9617019761071655
chroma-radius5,128.0,0.0,False,"Texture(4, 2)",5.0,14080,0.002303053765721039,0.0007367889871506178,15.90395608298614,0.0021751622022589006,0.0018378391455404978,3.986967740147744,14080,0.002298931504998266,0.0007348919191976252,15.703071359624822,0.0021498567763892323,0.0017373675221862242,3.9616965161838658
chroma-radius5,128.0,50.0,False,"Texture(4, 2)",5.0,14080,0.002300122591103884,0.0007366852306424444,15.903954890389683,0.0021693769731368764,0.0018404297995308014,3.9869674783616498,14080,0.002296181782903117,0.0007349613186158653,15.703117465832346,0.0021342763180374905,0.0017368459597389687,3.9617023559686912
chroma-radius5,128.0,100.0,False,"Texture(4, 2)",5.0,14080,0.002300873513691015,0.0007366447042088893,15.903954450801962,0.002175015486845067,0.0018413577736134483,3.9869674711217287,14080,0.002296757571285129,0.0007347878400866741,15.703115269024016,0.002138119249360575,0.0017415387942491057,3.9617020638692475
chroma-radius5,128.0,0.0,True,"Texture(4, 2)",1.0,14080,0.0023023534415219883,0.0007364557431525847,15.903958834938011,0.0021672516025645137,0.0018374802774049797,3.9869679390809694,14080,0.0022982901714639816,0.0007346992547182416,15.703096269305151,0.002130635245501502,0.001743167164547177,3.961699497335426
chroma-radius5,128.0,50.0,True,"Texture(4, 2)",1.0,14080,0.002299407678999247,0.0007362515296126362,15.90392747303107,0.002155355656457655,0.0018355662403724809,3.986963878993339,14080,0.0022959144345477073,0.0007347327267154492,15.703126627205302,0.0021218907885396376,0.0017388329893568307,3.9617034173168952
chroma-radius5,128.0,100.0,True,"Texture(4, 2)",1.0,14080,0.002300328806792207,0.0007364137461855382,15.903965668414928,0.002165575449843192,0.0018374374150878306,3.986968746306939,14080,0.002296486484256466,0.0007347285914391269,15.70311609233376,0.002129446270265038,0.001742177576696084,3.961702066815907
chroma-radius5,128.0,0.0,True,"Texture(4, 2)",5.0,14080,0.002302453676338809,0.000736487493036393,15.903948410076282,0.0021669513451478715,0.0018373022016301523,3.986966638967724,14080,0.00229819928936177,0.0007346619911758769,15.703101664363643,0.0021308462849736498,0.0017431596692728641,3.9617001851569125
chroma-radius5,128.0,50.0,True,"Texture(4, 2)",5.0,14080,0.0022993232152299513,0.0007362239860496838,15.903930914384524,0.0021545698078936576,0.001835115134470966,3.986964323418381,14080,0.0022958861017301426,0.0007347230802587994,15.703121100745985,0.0021220955211238876,0.0017387400917315812,3.961702705122438
chroma-radius5,128.0,100.0,True,"Texture(4, 2)",5.0,14080,0.002300266408243563,0.0007364062795130775,15.903958409023184,0.002165728060586085,0.001837275292402213,3.9869678211886046,14080,0.0022965358583708,0.0007347442625775228,15.703110673215003,0.0021294727912976115,0.001742161866246223,3.961701389777907
chroma-radius5,200.0,0.0,False,"Texture(4, 2)",1.0,14080,0.0010143041372635676,0.00032445579475472565,15.898069620997191,0.001443207538375612,0.0012161931262229275,3.986793664527302,14080,0.0010125076548847182,0.0003238219526352808,15.697273502797861,0.0014245797764124925,0.0011591073349380844,3.9615314725901363
chroma-radius5,200.0,50.0,False,"Texture(4, 2)",1.0,14080,0.001014520715009003,0.0003245145002667103,15.898061418629782,0.0014482241011125163,0.0012167098071483907,3.9867926391844213,14080,0.0010127455182116336,0.00032390085934599374,15.697271434817393,0.001431084795000137,0.001156878793678701,3.9615312253097956
chroma-radius5,200.0,100.0,False,"Texture(4, 2)",1.0,14080,0.001013539062473738,0.0003245096127054873,15.898079686389561,0.0014458546516992105,0.0012166735028150326,3.9867949240087164,14080,0.0010115586751327703,0.00032373680696323693,15.697281106729369,0.0014231836025123824,0.0011606899472622763,3.9615324216426564
chroma-radius5,200.0,0.0,False,"Texture(4, 2)",5.0,14080,0.0010143096259201513,0.0003244612007047537,15.898060432391006,0.0014440179193140037,0.0012165547222330153,3.986792512673693,14080,0.0010124536395826078,0.0003238073030169182,15.697275261299392,0.0014248596693886987,0.0011588170084002672,3.961531684373567
chroma-radius5,200.0,50.0,False,"Texture(4, 2)",5.0,14080,0.0010145215667415805,0.00032451489821230415,15.898060969712088,0.0014485181323005607,0.001216873329648267,3.9867925828838136,14080,0.0010127470097626872,0.00032388571332836225,15.697268346390986,0.0014314714351193305,0.0011571236528778897,3.9615308318579445
chroma-radius5,200.0,100.0,False,"Texture(4, 2)",5.0,14080,0.0010135868411187431,0.0003245282966547219,15.898069404660545,0.001446175420379427,0.0012167568489566414,3.986793635916538,14080,0.0010115356893598184,0.0003237434612794819,15.697280810338386,0.0014235490082482466,0.0011600410422151705,3.961532383898782
chroma-radius5,200.0,0.0,True,"Texture(4, 2)",1.0,14080,0.0010142749356410762,0.0003247344574107746,15.898060145936697,0.0014498025686281197,0.001219079797810374,3.9867925078414186,14080,0.0010122856819871075,0.0003239863377813213,15.69726481568027,0.0014275802213571727,0.0011554985303621167,3.9615303883891184
chroma-radius5,200.0,50.0,True,"Texture(4, 2)",1.0,14080,0.001014168900504269,0.00032473609796110136,15.898057760650621,0.0014541622043483385,0.0012194036882692254,3.986792200829512,14080,0.0010121993710708434,0.0003239387247611214,15.697264578480207,0.001431646848004996,0.001155280287420362,3.961530356806568
chroma-radius5,200.0,100.0,True,"Texture(4, 2)",1.0,14080,0.0010136286954269234,0.00032472254464466525,15.898064615098079,0.0014527794483753134,0.001219779350002591,3.986793057505564,14080,0.0010116537418733776,0.00032391906780555635,15.697252772818926,0.0014301615717495985,0.0011553396408284496,3.961528880466379
chroma-radius5,200.0,0.0,True,"Texture(4, 2)",5.0,14080,0.0010142761889953545,0.00032476115671247776,15.898051250976126,0.0014503827174562312,0.001219250015831309,3.9867913940624518,14080,0.0010122446779116225,0.00032396270396602947,15.697263982423772,0.0014271301667536107,0.001156089705854869,3.9615302820997416
chroma-radius5,200.0,50.0,True,"Texture(4, 2)",5.0,14080,0.0010141753257165173,0.0003247628303860273,15.89805216913603,0.0014542463954951687,0.0012187218342626948,3.9867914941461913,14080,0.001012153312266434,0.00032392355504661235,15.6972627202211,0.001431892585729265,0.0011551769556592914,3.961530126460945
chroma-radius5,200.0,100.0,True,"Texture(4, 2)",5.0,14080,0.0010136810197132976,0.0003247574415695584,15.898051060965425,0.0014530340930462035,0.0012193881651861099,3.9867913625690306,14080,0.0010116428162236922,0.00032391764376682713,15.697248995071108,0.0014300173820206272,0.0011554149426478383,3.961528413033519
chroma-radius5,30.0,0.0,False,"Texture(8, 2)",1.0,14080,0.02374863186174047,0.00756671119037622,17.417689933435536,0.0036018671039523887,0.003605704663287675,4.163555859623955,14080,0.02316654371389589,0.007373426650722118,22.36259753658693,0.003442271353988939,0.003394299907203399,4.720399739361664
chroma-radius5,30.0,50.0,False,"Texture(8, 2)",1.0,14080,0.02374879264294271,0.007566704745912283,17.41769169450847,0.00360241650751351,0.003605849511514882,4.163556059897608,14080,0.023166780268970476,0.007373446560045114,22.362596261226265,0.0034434002059426203,0.003394235035800449,4.720399592836382
chroma-radius5,30.0,100.0,False,"Texture(8, 2)",1.0,14080,0.02374863102172268,0.00756674350819936,17.41769183223046,0.0036031570253787924,0.003605615999589862,4.163556083899838,14080,0.02316655341782533,0.007373414797466383,22.362598060712564,0.0034430808055905273,0.003394217350363755,4.7203997852473645
chroma-radius5,30.0,0.0,False,"Texture(8, 2)",5.0,14080,0.023550232645978247,0.007515294013152176,20.58657501817621,0.003588816511567555,0.0034142440366275208,4.528202794395485,14080,0.02373877946871603,0.007579713184229412,17.26063130697077,0.0035699151066962303,0.003953607303913145,4.144638076168351
chroma-radius5,30.0,50.0,False,"Texture(8, 2)",5.0,14080,0.023550499020787482,0.0075152912829173244,20.58657484493893,0.0035901190859763754,0.003414264579639797,4.528202776875913,14080,0.02373898588118429,0.0075796727615460415,17.260630125410877,0.0035703539433893047,0.003953493958019866,4.144637935175047
chroma-radius5,30.0,100.0,False,"Texture(8, 2)",5.0,14080,0.023550320656938666,0.007515310235685776,20.58657557132659,0.003589939021824915,0.0034141273348903558,4.528202869173421,14080,0.0237387470425223,0.007579674957633372,17.26063062860443,0.00357123319998462,0.003953693568137894,4.144637998333313
chroma-radius5,30.0,0.0,True,"Texture(8, 2)",1.0,14080,0.023748775499855466,0.00756674133336003,17.41767677503525,0.0036016099686870698,0.003605667954312378,4.163554303725829,14080,0.023166667769160588,0.0073734202368332755,22.36258349442375,0.003441841243473075,0.003394204589284353,4.7203982707762595
chroma-radius5,30.0,50.0,True,"Texture(8, 2)",1.0,14080,0.023748628102216868,0.007566788574968065,17.417675716705816,0.0036031661530362144,0.0036055033430450584,4.1635541854270555,14080,0.0231664446104845,0.007373385128740586,22.362581137822666,0.003443262266938491,0.0033940831890856963,4.7203980022968155
chroma-radius5,30.0,100.0,True,"Texture(8, 2)",1.0,14080,0.0237486860192757,0.007566779275980441,17.41767533205781,0.003603508090726134,0.003605600269316475,4.163554147020395,14080,0.023166513983750213,0.0073733732251573215,22.36258171157702,0.0034432546971357543,0.0033943341050166487,4.720398072842511
chroma-radius5,30.0,0.0,True,"Texture(8, 2)",5.0,14080,0.023550491490996903,0.007515237012764563,20.586557622425417,0.003588099700093091,0.003414069651787135,4.5282009260319445,14080,0.02373894538255838,0.007579662769938768,17.260618919871217,0.0035702121364961886,0.003953823403450368,4.144636628465504
chroma-radius5,30.0,50.0,True,"Texture(8, 2)",5.0,14080,0.023550418336939067,0.0075152677904266035,20.586559601705524,0.003590132157099136,0.003413976534308592,4.528201160025427,14080,0.0237388411333605,0.0075797703815543285,17.26061779393081,0.003571825381098016,0.003953785002317673,4.144636482626901
chroma-radius5,30.0,100.0,True,"Texture(8, 2)",5.0,14080,0.0235504351676775,0.007515275319495425,20.58655883668299,0.0035899831487503585,0.003413932159416782,4.5282010654809675,14080,0.023738899826864654,0.007579750783392062,17.260619423374482,0.0035722190647400178,0.003954170336449228,4.144636681738226
chroma-radius5,128.0,0.0,False,"Texture(8, 2)",1.0,14080,0.0023119959429495317,0.0007369056875854622,17.33565700045539,0.0011414971168545226,0.0011300125194897068,4.162641409255427,14080,0.0022528627618651795,0.0007174749722800162,22.34003961744427,0.0007543105401930808,0.0010095713595062693,4.7256931229329595
chroma-radius5,128.0,50.0,False,"Texture(8, 2)",1.0,14080,0.0023149132637929008,0.0007369288442995943,17.335658919839545,0.001141495473160702,0.0011286226732255254,4.162641622319551,14080,0.002256138107307804,0.0007174981859607263,22.340020656166395,0.0007500215405194838,0.0010046127745882837,4.725691132589038
chroma-radius5,128.0,100.0,False,"Texture(8, 2)",1.0,14080,0.0023121738378086443,0.0007369387364263739,17.335667446432353,0.0011317736234314492,0.0011281806239106934,4.162642666645778,14080,0.0022531255204834193,0.0007175045770253728,22.34003814703659,0.000744378489729232,0.0010076879088564488,4.725692986773454
chroma-radius5,128.0,0.0,False,"Texture(8, 2)",5.0,14080,0.0022915946756283667,0.0007316848331518566,20.54161194094743,0.0010166544842628517,0.0010527019022059912,4.531400803396648,14080,0.0023109029832265897,0.0007380526490017018,17.176737474691205,0.0011365043170998828,0.001241851120077519,4.143507370964278
chroma-radius5,128.0,50.0,False,"Texture(8, 2)",5.0,14080,0.0022948611014309743,0.0007315415370129711,20.54160099000264,0.0010169871671531646,0.001050808503460715,4.53139963584026,14080,0.002314478558050896,0.0007382410699292546,17.17670844920047,0.0011350927336083484,0.001238704633426175,4.143503887616506
chroma-radius5,128.0,100.0,False,"Texture(8, 2)",5.0,14080,0.0022918808262917248,0.0007317125691512824,20.54161197688385,0.0010055837975956228,0.0010505567753259556,4.531400834453566,14080,0.002311082198357584,0.0007380983536952635,17.17673697511378,0.0011248269885601834,0.0012397247841904986,4.143507316950363
chroma-radius5,128.0,0.0,True,"Texture(8, 2)",1.0,14080,0.002311738474842008,0.0007366214600119552,17.33569448115363,0.0011381626028946167,0.001127660233091036,4.162645828585289,14080,0.0022526697025958037,0.0007172837932620733,22.3400607204057,0.0007501109701654281,0.00100798997136221,4.725695296917339
chroma-radius5,128.0,50.0,True,"Texture(8, 2)",1.0,14080,0.002314573846445235,0.0007367157844625396,17.33567940850395,0.0011324128216780483,0.0011251248936999102,4.162644043010789,14080,0.0022553180024695724,0.0007172495649032818,22.340069187751666,0.0007472246848950161,0.001006269792746207,4.725696176869778
chroma-radius5,128.0,100.0,True,"Texture(8, 2)",1.0,14080,0.0023118359486164084,0.0007367988229333712,17.33568890255209,0.0011264630361134322,0.001128701502821682,4.162645151666153,14080,0.0022527576069775496,0.000717315093382299,22.340058323082562,0.0007388574149186326,0.0010069734470152655,4.725695051063706
chroma-radius5,128.0,0.0,True,"Texture(8, 2)",5.0,14080,0.002291698244594245,0.0007314666574989119,20.541636577142278,0.001012431413650456,0.0010502957228702332,4.53140349553361,14080,0.002310864742415356,0.0007377656907332042,17.176763692368432,0.0011314251817887869,0.0012383848991232161,4.143510515612549
chroma-radius5,128.0,50.0,True,"Texture(8, 2)",5.0,14080,0.002294408694966776,0.000731351953233701,20.541625698183147,0.0010072979568531777,0.0010464041235243333,4.531402304612788,14080,0.002313555441953832,0.000737955241686836,17.176753335104394,0.0011303556510983206,0.0012386121263697357,4.143509165311019
chroma-radius5,128.0,100.0,True,"Texture(8, 2)",5.0,14080,0.0022915429477630743,0.0007314537279744464,20.541632171497795,0.000999893434892756,0.0010487689216352222,4.531402989042414,14080,0.0023108111102962026,0.0007378467907226681,17.176773052236378,0.0011207920154943437,0.0012395331806541064,4.1435116161503345
chroma-radius5,200.0,0.0,False,"Texture(8, 2)",1.0,14080,0.001019151637522813,0.0003246875665504788,17.330707590698577,0.0007499310034433474,0.0007490296973932157,4.16258916966441,14080,0.0009931550814635559,0.0003160573676202657,22.33872182220004,0.0004812111068296179,0.000669791546910146,4.726018963443301
chroma-radius5,200.0,50.0,False,"Texture(8, 2)",1.0,14080,0.0010203788110617912,0.00032470013849245923,17.330704035191623,0.0007528074143265374,0.0007481135839871155,4.16258873452844,14080,0.0009943886319779024,0.0003161276977271385,22.33870953426171,0.00048265828000026143,0.0006684448180874627,4.726017679925342
chroma-radius5,200.0,100.0,False,"Texture(8, 2)",1.0,14080,0.001019938135137277,0.0003246856110816753,17.330715831753164,0.0007580965923819591,0.0007466964128412425,4.162590165645837,14080,0.0009938451041324866,0.0003160926747172814,22.338709747912688,0.000489241394611731,0.0006677663243497355,4.7260176858945675
chroma-radius5,200.0,0.0,False,"Texture(8, 2)",5.0,14080,0.0010105092658333607,0.00032236604885913097,20.538922636551053,0.0006622669817750366,0.0006954556659881501,4.531598847914822,14080,0.0010187659771177878,0.000325135214541062,17.171699721456125,0.0007501028131572295,0.0008246784127842585,4.143444908643777
chroma-radius5,200.0,50.0,False,"Texture(8, 2)",5.0,14080,0.0010116041180731705,0.0003223615982976838,20.538930833175897,0.0006652099480454015,0.0006948939849891016,4.531599744930196,14080,0.0010200464656382005,0.00032522271365636264,17.171705766897045,0.000753397108090402,0.0008248037463027714,4.1434456367938255
chroma-radius5,200.0,100.0,False,"Texture(8, 2)",5.0,14080,0.0010111041594473335,0.0003223499756570309,20.538936127638863,0.0006702006767397539,0.0006939857801813948,4.531600341351552,14080,0.0010195146949886233,0.0003252000291036592,17.171695253669363,0.0007585382424866488,0.0008243903063271413,4.143444379298427
chroma-radius5,200.0,0.0,True,"Texture(8, 2)",1.0,14080,0.0010190053065205814,0.0003249293096079295,17.33068090489528,0.0007528493076921496,0.0007516989224960474,4.162585995913791,14080,0.000993075424968831,0.00031631125750425105,22.3386917800195,0.00048452618251114334,0.0006711059754731677,4.726015814967367
chroma-radius5,200.0,50.0,True,"Texture(8, 2)",1.0,14080,0.0010200531777509326,0.0003248708165461142,17.330678245312555,0.0007535556784509624,0.0007501970723417646,4.162585658844206,14080,0.0009941395190981148,0.00031627097789253464,22.338680984157026,0.0004863810102795908,0.0006717353357852561,4.726014675396177
chroma-radius5,200.0,100.0,True,"Texture(8, 2)",1.0,14080,0.0010200190149864264,0.0003248545716993647,17.33068289111017,0.0007601121123817527,0.0007487321762119645,4.162586231093517,14080,0.0009939367549676597,0.00031624134937879123,22.338679282343296,0.0004903976260740366,0.0006701701405343708,4.726014480862084
chroma-radius5,200.0,0.0,True,"Texture(8, 2)",5.0,14080,0.0010101116321641062,0.00032249426929937294,20.53888535448565,0.0006651944686098761,0.0006977400172143744,4.531594749862112,14080,0.0010186033353794658,0.0003253416249866624,17.171678076085207,0.0007531948019452247,0.000825947175253572,4.143442322258803
chroma-radius5,200.0,50.0,True,"Texture(8, 2)",5.0,14080,0.0010113811056176396,0.00032256069873044883,20.53889403059004,0.000666498387281827,0.0006974436141809456,4.531595696626183,14080,0.0010196616948464194,0.0003253298608161464,17.17168959134014,0.0007560884049493513,0.0008268811609143038,4.143443691760539
chroma-radius5,200.0,100.0,True,"Texture(8, 2)",5.0,14080,0.001011242656831169,0.00032252568208057534,20.53890039502602,0.000672277466986673,0.0006956766699122132,4.531596416277312,14080,0.0010195979533912122,0.0003253812237094311,17.171671800668545,0.0007603984470364098,0.0008266601024443696,4.14344156210631
chroma-radius5,30.0,0.0,False,"Texture(16, 2)",1.0,14080,0.009994830429611912,0.003412141465218747,2.6395669660751753,0.03122067084016858,0.02306236357828949,1.6149192863336246,14080,0.01457954219730362,0.005035827094587442,5.0934898150755865,0.013672520233934912,0.021190531941480868,2.24572056170203
chroma-radius5,30.0,50.0,False,"Texture(16, 2)",1.0,14080,0.00999428915921171,0.0034121300605940235,2.6395659799150972,0.031220514326908647,0.023062404133410926,1.614918981686938,14080,0.014578853349218629,0.0050358521708793414,5.09348916202299,0.013672232621492333,0.021190495318640507,2.2457204387476843
chroma-radius5,30.0,100.0,False,"Texture(16, 2)",1.0,14080,0.009995245009658737,0.0034121179942067,2.6395673939501223,0.03122052047190739,0.023062510777216366,1.6149193864502458,14080,0.014580336230524201,0.005035862232012239,5.093489318454667,0.013671906431160563,0.021190073014075852,2.24572048106451
chroma-radius5,30.0,0.0,False,"Texture(16, 2)",5.0,14080,0.023730263775362224,0.007559551678855661,16.195387887285296,0.010789115824456276,0.004525698301214136,4.014107703709533,14080,0.02365159915985437,0.007513654829860912,20.628246479303808,0.01100222792608097,0.001259522750981659,4.532790703290156
chroma-radius5,30.0,50.0,False,"Texture(16, 2)",5.0,14080,0.02372945472321818,0.007559551296671917,16.195388653624608,0.010789209204751037,0.0045260692392510155,4.014107813792218,14080,0.023650753500567917,0.0075136461366567,20.62824713388129,0.011002593230287981,0.001259345694734464,4.532790778048596
chroma-radius5,30.0,100.0,False,"Texture(16, 2)",5.0,14080,0.023731197824932118,0.007559572009478821,16.195389886989016,0.010789825040790292,0.004525848493443709,4.014107972037752,14080,0.023652456270157416,0.007513664085908002,20.62824725912921,0.011003201219064864,0.0012596788373039464,4.532790788993305
chroma-radius5,30.0,0.0,True,"Texture(16, 2)",1.0,14080,0.009994529818365443,0.0034121132845450473,2.639563710754272,0.031220431014162994,0.023062532870419136,1.6149182735444438,14080,0.014579121514361928,0.005035794698674518,5.093484595731671,0.013672546040025943,0.02119051230620586,2.245719451258819
chroma-radius5,30.0,50.0,True,"Texture(16, 2)",1.0,14080,0.009994108780436925,0.0034120851960637434,2.6395628650836644,0.03122070957414553,0.023062650452799604,1.6149180006638466,14080,0.014578669654351232,0.0050357703673173625,5.093483222477344,0.01367260566838873,0.021190533218603296,2.245719118206997
chroma-radius5,30.0,100.0,True,"Texture(16, 2)",1.0,14080,0.009995229575231999,0.0034121115301151517,2.639565866726164,0.031220123676357358,0.023062590946552528,1.6149189565887425,14080,0.014580123546261184,0.005035819583547236,5.093486771373912,0.013671368494801609,0.021190321794403524,2.245719899983567
chroma-radius5,30.0,0.0,True,"Texture(16, 2)",5.0,14080,0.023729771068188712,0.0075595137328270025,16.195375141086863,0.010788594017181742,0.004526269609896664,4.014106154392092,14080,0.023651039603080133,0.007513569944878132,20.628226811175942,0.01100225816309237,0.001259322340325703,4.532788555969234
chroma-radius5,30.0,50.0,True,"Texture(16, 2)",5.0,14080,0.023729193421654363,0.007559504421675198,16.195375526054924,0.010788594997782097,0.004526115162495015,4.01410619712901,14080,0.023650537331168085,0.007513547703983109,20.628229130430878,0.011002103710319953,0.0012593622889511076,4.532788813729255
chroma-radius5,30.0,100.0,True,"Texture(16, 2)",5.0,14080,0.023731040362601263,0.007559521363893466,16.195376247524617,0.01078980782967164,0.004526263550589259,4.01410627742435,14080,0.023652290731519657,0.007513563840678299,20.628229666954063,0.011002668558068978,0.0012591798268365361,4.5327888561317105
chroma-radius5,128.0,0.0,False,"Texture(16, 2)",1.0,14080,0.0009616953892121062,0.0003286423507056727,2.5669141699933085,0.0097281193602229,0.007187531473665785,1.6012099079054343,14080,0.0014069182607829099,0.0004865060533573728,4.982250518728675,0.0041793247388751415,0.00660161231106427,2.2310061772647622
chroma-radius5,128.0,50.0,False,"Texture(16, 2)",1.0,14080,0.0009615430201704692,0.0003286408312380131,2.5669192975439197,0.009732295625601944,0.007188986658450085,1.6012114456893083,14080,0.001406939300309796,0.0004864472400080657,4.982246482010967,0.004182735099202056,0.0066013985520314055,2.231005310914989
chroma-radius5,128.0,100.0,False,"Texture(16, 2)",1.0,14080,0.0009622134567472021,0.0003286580986808655,2.5669180878786775,0.009723135474466432,0.007188407735929428,1.601211098176966,14080,0.0014077066261663435,0.00048652072561134325,4.982251268560252,0.004175866349820283,0.006602032328816616,2.231006346136399
chroma-radius5,128.0,0.0,False,"Texture(16, 2)",5.0,14080,0.0023097089330674555,0.0007359849238310036,16.100804156661937,0.003330689171930417,0.0013904633934310594,4.011576696395906,14080,0.002301242855809276,0.00073148014744552,20.583633873910447,0.003280910927830486,0.0003377234222842709,4.536034245395487
chroma-radius5,128.0,50.0,False,"Texture(16, 2)",5.0,14080,0.002309805715665129,0.000736037395600163,16.10080477713015,0.0033279914566652566,0.001392338361282973,4.011576794204135,14080,0.0023011737418596584,0.0007314602742237539,20.583628526123686,0.003277160444047309,0.00033718805786138483,4.536033648146271
chroma-radius5,128.0,100.0,False,"Texture(16, 2)",5.0,14080,0.0023107507799682916,0.0007360213782609014,16.100801690535846,0.003334687110845308,0.0013910637895353567,4.011576368417922,14080,0.0023023312657912227,0.0007314979377434301,20.583616567604547,0.0032851063861968994,0.0003372991723064304,4.536032319216994
chroma-radius5,128.0,0.0,True,"Texture(16, 2)",1.0,14080,0.0009615096447322452,0.00032853174145856817,2.5669185499548064,0.009733006390890944,0.007190327877845498,1.601211156362436,14080,0.0014067330176168397,0.0004863240013644234,4.982252721492835,0.0041847042695459255,0.006603379048264938,2.231006623362953
chroma-radius5,128.0,50.0,True,"Texture(16, 2)",1.0,14080,0.0009613736670997624,0.000328535880587566,2.566918999886301,0.009734851663585157,0.007191088900714442,1.6012112975513944,14080,0.001406606941269147,0.0004863501963072805,4.982255178265631,0.004186521584848626,0.0066040923115863555,2.231007174226109
chroma-radius5,128.0,100.0,True,"Texture(16, 2)",1.0,14080,0.0009619856537526124,0.00032852345130800404,2.5669178653598004,0.009728805416841584,0.007189497155131767,1.6012109750401382,14080,0.001407404145024279,0.00048634270804478314,4.982250069686844,0.004182260319484344,0.006604952202267258,2.231006023249702
