test,seed,clipped,chroma,brightness,sigma,sigma_y,sigma_c,ratio,detail,step,variant,unsupported,selected,strength,passed,black_fraction,clean_error,bias,relative_loss,noise_ratio,y_relative_loss,y_noise_ratio,c_relative_loss,c_noise_ratio
combined,24533,False,,0.8642695546150208,,0.04831095039844513,0.04799987003207207,1.0,75.0,1.0,2,True,,,,0.0,,,,,,,,
combined,24533,False,,0.8694929480552673,,0.047907754778862,0.048000771552324295,1.0,75.0,3.0,0,True,,,,0.0,,,,,,,,
combined,24533,False,,0.8641611933708191,,0.04834911599755287,0.048003584146499634,1.0,75.0,3.0,1,True,,,,0.0,,,,,,,,
combined,24533,False,,0.8642695546150208,,0.04831095039844513,0.04799987003207207,1.0,75.0,3.0,2,True,,,,0.0,,,,,,,,
combined,24533,False,,0.8694929480552673,,0.047907754778862,0.048000771552324295,1.0,75.0,5.0,0,True,,,,0.0,,,,,,,,
combined,24533,False,,0.8641611933708191,,0.04834911599755287,0.048003584146499634,1.0,75.0,5.0,1,True,,,,0.0,,,,,,,,
combined,24533,False,,0.8642695546150208,,0.04831095039844513,0.04799987003207207,1.0,75.0,5.0,2,True,,,,0.0,,,,,,,,
combined,24533,False,,0.8694929480552673,,0.047907754778862,0.048000771552324295,1.0,100.0,1.0,0,True,,,,0.0,,,,,,,,
combined,24533,False,,0.8641611933708191,,0.04834911599755287,0.048003584146499634,1.0,100.0,1.0,1,True,,,,0.0,,,,,,,,
combined,24533,False,,0.8642695546150208,,0.04831095039844513,0.04799987003207207,1.0,100.0,1.0,2,True,,,,0.0,,,,,,,,
combined,24533,False,,0.8694929480552673,,0.047907754778862,0.048000771552324295,1.0,100.0,3.0,0,True,,,,0.0,,,,,,,,
combined,24533,False,,0.8641611933708191,,0.04834911599755287,0.048003584146499634,1.0,100.0,3.0,1,True,,,,0.0,,,,,,,,
combined,24533,False,,0.8642695546150208,,0.04831095039844513,0.04799987003207207,1.0,100.0,3.0,2,True,,,,0.0,,,,,,,,
combined,24533,False,,0.8694929480552673,,0.047907754778862,0.048000771552324295,1.0,100.0,5.0,0,True,,,,0.0,,,,,,,,
combined,24533,False,,0.8641611933708191,,0.04834911599755287,0.048003584146499634,1.0,100.0,5.0,1,True,,,,0.0,,,,,,,,
combined,24533,False,,0.8642695546150208,,0.04831095039844513,0.04799987003207207,1.0,100.0,5.0,2,True,,,,0.0,,,,,,,,
combined,24533,False,,0.8691605925559998,,0.07984957098960876,0.02400137111544609,0.30000001192092896,0.0,1.0,0,True,,,,0.0,,,,,,,,
combined,24533,False,,0.8641189336776733,,0.08057699352502823,0.024002457037568092,0.30000001192092896,0.0,1.0,1,True,,,,0.0,,,,,,,,
combined,24533,False,,0.8642955422401428,,0.08051986992359161,0.023996958509087563,0.30000001192092896,0.0,1.0,2,True,,,,0.0,,,,,,,,
combined,24533,False,,0.8691605925559998,,0.07984957098960876,0.02400137111544609,0.30000001192092896,0.0,3.0,0,True,,,,0.0,,,,,,,,
combined,24533,False,,0.8641189336776733,,0.08057699352502823,0.024002457037568092,0.30000001192092896,0.0,3.0,1,True,,,,0.0,,,,,,,,
combined,24533,False,,0.8642955422401428,,0.08051986992359161,0.023996958509087563,0.30000001192092896,0.0,3.0,2,True,,,,0.0,,,,,,,,
combined,24533,False,,0.8691605925559998,,0.07984957098960876,0.02400137111544609,0.30000001192092896,0.0,5.0,0,True,,,,0.0,,,,,,,,
combined,24533,False,,0.8641189336776733,,0.08057699352502823,0.024002457037568092,0.30000001192092896,0.0,5.0,1,True,,,,0.0,,,,,,,,
combined,24533,False,,0.8642955422401428,,0.08051986992359161,0.023996958509087563,0.30000001192092896,0.0,5.0,2,True,,,,0.0,,,,,,,,
combined,24533,False,,0.8691605925559998,,0.07984957098960876,0.02400137111544609,0.30000001192092896,25.0,1.0,0,True,,,,0.0,,,,,,,,
combined,24533,False,,0.8641189336776733,,0.08057699352502823,0.024002457037568092,0.30000001192092896,25.0,1.0,1,True,,,,0.0,,,,,,,,
combined,24533,False,,0.8642955422401428,,0.08051986992359161,0.023996958509087563,0.30000001192092896,25.0,1.0,2,True,,,,0.0,,,,,,,,
combined,24533,False,,0.8691605925559998,,0.07984957098960876,0.02400137111544609,0.30000001192092896,25.0,3.0,0,True,,,,0.0,,,,,,,,
combined,24533,False,,0.8641189336776733,,0.08057699352502823,0.024002457037568092,0.30000001192092896,25.0,3.0,1,True,,,,0.0,,,,,,,,
combined,24533,False,,0.8642955422401428,,0.08051986992359161,0.023996958509087563,0.30000001192092896,25.0,3.0,2,True,,,,0.0,,,,,,,,
combined,24533,False,,0.8691605925559998,,0.07984957098960876,0.02400137111544609,0.30000001192092896,25.0,5.0,0,True,,,,0.0,,,,,,,,
combined,24533,False,,0.8641189336776733,,0.08057699352502823,0.024002457037568092,0.30000001192092896,25.0,5.0,1,True,,,,0.0,,,,,,,,
combined,24533,False,,0.8642955422401428,,0.08051986992359161,0.023996958509087563,0.30000001192092896,25.0,5.0,2,True,,,,0.0,,,,,,,,
combined,24533,False,97,0.8691605925559998,,0.07984957098960876,0.02400137111544609,0.30000001192092896,50.0,1.0,0,,,100,True,0.0,0.0,0.0,,,0.499139475830014,0.707752054542327,0.03726168676743699,0.13980214475226843
combined,24533,False,97,0.8641189336776733,,0.08057699352502823,0.024002457037568092,0.30000001192092896,50.0,1.0,1,,,100,True,0.0,0.0,0.0,,,0.5034175240044667,0.7048121122405027,0.1831181663840693,0.40357136113332615
combined,24533,False,97,0.8642955422401428,,0.08051986992359161,0.023996958509087563,0.30000001192092896,50.0,1.0,2,,,100,True,0.0,0.0,0.0,,,0.5014991528682535,0.7099925178751438,0.21587743129714296,0.437436250397353
combined,24533,False,93,0.8691605925559998,,0.07984957098960876,0.02400137111544609,0.30000001192092896,50.0,3.0,0,,,100,True,0.0,0.0,0.0,,,0.4991018120078944,0.7077533144773548,0.09502870431095024,0.16506492015705973
combined,24533,False,93,0.8641189336776733,,0.08057699352502823,0.024002457037568092,0.30000001192092896,50.0,3.0,1,,,100,True,0.0,0.0,0.0,,,0.5033295048273408,0.7048234692302325,0.22406780277496616,0.4067370008517281
combined,24533,False,93,0.8642955422401428,,0.08051986992359161,0.023996958509087563,0.30000001192092896,50.0,3.0,2,,,100,True,0.0,0.0,0.0,,,0.5017244550497962,0.7100600137231202,0.2644661669537318,0.44660866332604504
combined,24533,False,89,0.8691605925559998,,0.07984957098960876,0.02400137111544609,0.30000001192092896,50.0,5.0,0,,,100,True,0.0,0.0,0.0,,,0.4990878770858741,0.7077585738803936,0.10013893194875288,0.17748896396158567
combined,24533,False,90,0.8641189336776733,,0.08057699352502823,0.024002457037568092,0.30000001192092896,50.0,5.0,1,,,100,True,0.0,0.0,0.0,,,0.5032019742594954,0.7046346049203376,0.23070620508662104,0.41255609109909547
combined,24533,False,90,0.8642955422401428,,0.08051986992359161,0.023996958509087563,0.30000001192092896,50.0,5.0,2,,,100,True,0.0,0.0,0.0,,,0.5017524850826415,0.7100303971690871,0.2767521515092404,0.448831819748654
combined,24533,False,,0.8691605925559998,,0.07984957098960876,0.02400137111544609,0.30000001192092896,75.0,1.0,0,True,,,,0.0,,,,,,,,
combined,24533,False,,0.8641189336776733,,0.08057699352502823,0.024002457037568092,0.30000001192092896,75.0,1.0,1,True,,,,0.0,,,,,,,,
combined,24533,False,,0.8642955422401428,,0.08051986992359161,0.023996958509087563,0.30000001192092896,75.0,1.0,2,True,,,,0.0,,,,,,,,
combined,24533,False,,0.8691605925559998,,0.07984957098960876,0.02400137111544609,0.30000001192092896,75.0,3.0,0,True,,,,0.0,,,,,,,,
combined,24533,False,,0.8641189336776733,,0.08057699352502823,0.024002457037568092,0.30000001192092896,75.0,3.0,1,True,,,,0.0,,,,,,,,
combined,24533,False,,0.8642955422401428,,0.08051986992359161,0.023996958509087563,0.30000001192092896,75.0,3.0,2,True,,,,0.0,,,,,,,,
combined,24533,False,,0.8691605925559998,,0.07984957098960876,0.02400137111544609,0.30000001192092896,75.0,5.0,0,True,,,,0.0,,,,,,,,
combined,24533,False,,0.8641189336776733,,0.08057699352502823,0.024002457037568092,0.30000001192092896,75.0,5.0,1,True,,,,0.0,,,,,,,,
combined,24533,False,,0.8642955422401428,,0.08051986992359161,0.023996958509087563,0.30000001192092896,75.0,5.0,2,True,,,,0.0,,,,,,,,
combined,24533,False,,0.8691605925559998,,0.07984957098960876,0.02400137111544609,0.30000001192092896,100.0,1.0,0,True,,,,0.0,,,,,,,,
combined,24533,False,,0.8641189336776733,,0.08057699352502823,0.024002457037568092,0.30000001192092896,100.0,1.0,1,True,,,,0.0,,,,,,,,
combined,24533,False,,0.8642955422401428,,0.08051986992359161,0.023996958509087563,0.30000001192092896,100.0,1.0,2,True,,,,0.0,,,,,,,,
combined,24533,False,,0.8691605925559998,,0.07984957098960876,0.02400137111544609,0.30000001192092896,100.0,3.0,0,True,,,,0.0,,,,,,,,
combined,24533,False,,0.8641189336776733,,0.08057699352502823,0.024002457037568092,0.30000001192092896,100.0,3.0,1,True,,,,0.0,,,,,,,,
combined,24533,False,,0.8642955422401428,,0.08051986992359161,0.023996958509087563,0.30000001192092896,100.0,3.0,2,True,,,,0.0,,,,,,,,
combined,24533,False,,0.8691605925559998,,0.07984957098960876,0.02400137111544609,0.30000001192092896,100.0,5.0,0,True,,,,0.0,,,,,,,,
combined,24533,False,,0.8641189336776733,,0.08057699352502823,0.024002457037568092,0.30000001192092896,100.0,5.0,1,True,,,,0.0,,,,,,,,
combined,24533,False,,0.8642955422401428,,0.08051986992359161,0.023996958509087563,0.30000001192092896,100.0,5.0,2,True,,,,0.0,,,,,,,,
combined,24533,False,,0.8691577315330505,,0.07985004037618637,0.08000128716230392,1.0,0.0,1.0,0,True,,,,0.0,,,,,,,,
combined,24533,False,,0.8641214370727539,,0.0805797278881073,0.08000172674655914,1.0,0.0,1.0,1,True,,,,0.0,,,,,,,,
combined,24533,False,,0.8642956018447876,,0.08052479475736618,0.08000125735998154,1.0,0.0,1.0,2,True,,,,0.0,,,,,,,,
combined,24533,False,,0.8691577315330505,,0.07985004037618637,0.08000128716230392,1.0,0.0,3.0,0,True,,,,0.0,,,,,,,,
combined,24533,False,,0.8641214370727539,,0.0805797278881073,0.08000172674655914,1.0,0.0,3.0,1,True,,,,0.0,,,,,,,,
combined,24533,False,,0.8642956018447876,,0.08052479475736618,0.08000125735998154,1.0,0.0,3.0,2,True,,,,0.0,,,,,,,,
combined,24533,False,,0.8691577315330505,,0.07985004037618637,0.08000128716230392,1.0,0.0,5.0,0,True,,,,0.0,,,,,,,,
combined,24533,False,,0.8641214370727539,,0.0805797278881073,0.08000172674655914,1.0,0.0,5.0,1,True,,,,0.0,,,,,,,,
combined,24533,False,,0.8642956018447876,,0.08052479475736618,0.08000125735998154,1.0,0.0,5.0,2,True,,,,0.0,,,,,,,,
combined,24533,False,,0.8691577315330505,,0.07985004037618637,0.08000128716230392,1.0,25.0,1.0,0,True,,,,0.0,,,,,,,,
combined,24533,False,,0.8641214370727539,,0.0805797278881073,0.08000172674655914,1.0,25.0,1.0,1,True,,,,0.0,,,,,,,,
combined,24533,False,,0.8642956018447876,,0.08052479475736618,0.08000125735998154,1.0,25.0,1.0,2,True,,,,0.0,,,,,,,,
combined,24533,False,,0.8691577315330505,,0.07985004037618637,0.08000128716230392,1.0,25.0,3.0,0,True,,,,0.0,,,,,,,,
combined,24533,False,,0.8641214370727539,,0.0805797278881073,0.08000172674655914,1.0,25.0,3.0,1,True,,,,0.0,,,,,,,,
combined,24533,False,,0.8642956018447876,,0.08052479475736618,0.08000125735998154,1.0,25.0,3.0,2,True,,,,0.0,,,,,,,,
combined,24533,False,,0.8691577315330505,,0.07985004037618637,0.08000128716230392,1.0,25.0,5.0,0,True,,,,0.0,,,,,,,,
combined,24533,False,,0.8641214370727539,,0.0805797278881073,0.08000172674655914,1.0,25.0,5.0,1,True,,,,0.0,,,,,,,,
combined,24533,False,,0.8642956018447876,,0.08052479475736618,0.08000125735998154,1.0,25.0,5.0,2,True,,,,0.0,,,,,,,,
combined,24533,False,100,0.8691577315330505,,0.07985004037618637,0.08000128716230392,1.0,50.0,1.0,0,,,100,True,0.0,0.0,0.0,,,0.49282989764644886,0.7042656739410555,0.023419642179265215,0.13956069079240446
combined,24533,False,100,0.8641214370727539,,0.0805797278881073,0.08000172674655914,1.0,50.0,1.0,1,,,100,True,0.0,0.0,0.0,,,0.496002609585608,0.7002603728293249,0.09102930035424746,0.2833183302152278
combined,24533,False,100,0.8642956018447876,,0.08052479475736618,0.08000125735998154,1.0,50.0,1.0,2,,,100,True,0.0,0.0,0.0,,,0.4937960110407845,0.7062605571868176,0.10138507172806113,0.29330568630415293
combined,24533,False,100,0.8691577315330505,,0.07985004037618637,0.08000128716230392,1.0,50.0,3.0,0,,,100,True,0.0,0.0,0.0,,,0.4927357912453812,0.7042398062911529,0.031375240333759984,0.14667390268348915
combined,24533,False,100,0.8641214370727539,,0.0805797278881073,0.08000172674655914,1.0,50.0,3.0,1,,,100,True,0.0,0.0,0.0,,,0.49618423282451707,0.6995799247757505,0.09831041805139061,0.264488303692964
combined,24533,False,100,0.8642956018447876,,0.08052479475736618,0.08000125735998154,1.0,50.0,3.0,2,,,100,True,0.0,0.0,0.0,,,0.4942018866318586,0.7061781007297362,0.10858814621462516,0.28118282526765076
combined,24533,False,100,0.8691577315330505,,0.07985004037618637,0.08000128716230392,1.0,50.0,5.0,0,,,100,True,0.0,0.0,0.0,,,0.4927369419084951,0.7042534130070685,0.037119453728278365,0.14732397144753526
combined,24533,False,100,0.8641214370727539,,0.0805797278881073,0.08000172674655914,1.0,50.0,5.0,1,,,100,True,0.0,0.0,0.0,,,0.4942424838693475,0.6990247901317156,0.09384314766236018,0.2638363136638805
combined,24533,False,100,0.8642956018447876,,0.08052479475736618,0.08000125735998154,1.0,50.0,5.0,2,,,100,True,0.0,0.0,0.0,,,0.493777022609604,0.7057573213851471,0.11165238204508249,0.2725760445968373
combined,24533,False,,0.8691577315330505,,0.07985004037618637,0.08000128716230392,1.0,75.0,1.0,0,True,,,,0.0,,,,,,,,
combined,24533,False,,0.8641214370727539,,0.0805797278881073,0.08000172674655914,1.0,75.0,1.0,1,True,,,,0.0,,,,,,,,
combined,24533,False,,0.8642956018447876,,0.08052479475736618,0.08000125735998154,1.0,75.0,1.0,2,True,,,,0.0,,,,,,,,
combined,24533,False,,0.8691577315330505,,0.07985004037618637,0.08000128716230392,1.0,75.0,3.0,0,True,,,,0.0,,,,,,,,
combined,24533,False,,0.8641214370727539,,0.0805797278881073,0.08000172674655914,1.0,75.0,3.0,1,True,,,,0.0,,,,,,,,
combined,24533,False,,0.8642956018447876,,0.08052479475736618,0.08000125735998154,1.0,75.0,3.0,2,True,,,,0.0,,,,,,,,
combined,24533,False,,0.8691577315330505,,0.07985004037618637,0.08000128716230392,1.0,75.0,5.0,0,True,,,,0.0,,,,,,,,
combined,24533,False,,0.8641214370727539,,0.0805797278881073,0.08000172674655914,1.0,75.0,5.0,1,True,,,,0.0,,,,,,,,
combined,24533,False,,0.8642956018447876,,0.08052479475736618,0.08000125735998154,1.0,75.0,5.0,2,True,,,,0.0,,,,,,,,
combined,24533,False,,0.8691577315330505,,0.07985004037618637,0.08000128716230392,1.0,100.0,1.0,0,True,,,,0.0,,,,,,,,
combined,24533,False,,0.8641214370727539,,0.0805797278881073,0.08000172674655914,1.0,100.0,1.0,1,True,,,,0.0,,,,,,,,
combined,24533,False,,0.8642956018447876,,0.08052479475736618,0.08000125735998154,1.0,100.0,1.0,2,True,,,,0.0,,,,,,,,
combined,24533,False,,0.8691577315330505,,0.07985004037618637,0.08000128716230392,1.0,100.0,3.0,0,True,,,,0.0,,,,,,,,
combined,24533,False,,0.8641214370727539,,0.0805797278881073,0.08000172674655914,1.0,100.0,3.0,1,True,,,,0.0,,,,,,,,
combined,24533,False,,0.8642956018447876,,0.08052479475736618,0.08000125735998154,1.0,100.0,3.0,2,True,,,,0.0,,,,,,,,
combined,24533,False,,0.8691577315330505,,0.07985004037618637,0.08000128716230392,1.0,100.0,5.0,0,True,,,,0.0,,,,,,,,
combined,24533,False,,0.8641214370727539,,0.0805797278881073,0.08000172674655914,1.0,100.0,5.0,1,True,,,,0.0,,,,,,,,
combined,24533,False,,0.8642956018447876,,0.08052479475736618,0.08000125735998154,1.0,100.0,5.0,2,True,,,,0.0,,,,,,,,
combined,24533,True,98,0.1077311560511589,,0.009896572679281235,0.0030719665810465813,0.30000001192092896,0.0,1.0,0,,,100,True,0.33541667461395264,0.0,0.0,,,0.030715817958180458,0.10944110030675334,0.04426797321499323,0.13715865094231944
combined,24533,True,98,0.10910660773515701,,0.009842423722147942,0.003336473600938916,0.30000001192092896,0.0,1.0,1,,,100,True,0.3392361104488373,0.0,0.0,,,0.03797241996136646,0.0961684690765037,0.11217949711050004,0.15402336941548458
combined,24533,True,98,0.10912267118692398,,0.009915709495544434,0.003087584627792239,0.30000001192092896,0.0,1.0,2,,,100,True,0.3350694477558136,0.0,0.0,,,0.03414865833841665,0.09969752458109728,0.1678656525929559,0.13409098886613233
combined,24533,True,94,0.1077311560511589,,0.009896572679281235,0.0030719665810465813,0.30000001192092896,0.0,3.0,0,,,100,True,0.33541667461395264,0.0,0.0,,,0.030764030790444763,0.10948394556182536,0.06642674674589902,0.15969611719920446
combined,24533,True,95,0.10910660773515701,,0.009842423722147942,0.003336473600938916,0.30000001192092896,0.0,3.0,1,,,100,True,0.3392361104488373,0.0,0.0,,,0.03813557817813929,0.09640058568669735,0.13243741455439745,0.1606312854766658
combined,24533,True,93,0.10912267118692398,,0.009915709495544434,0.003087584627792239,0.30000001192092896,0.0,3.0,2,,,100,True,0.3350694477558136,0.0,0.0,,,0.03428317133324873,0.1001775584418385,0.1980553228649208,0.16946715888433164
combined,24533,True,93,0.1077311560511589,,0.009896572679281235,0.0030719665810465813,0.30000001192092896,0.0,5.0,0,,,100,True,0.33541667461395264,0.0,0.0,,,0.030799608562151057,0.10950509669431453,0.07234101478249205,0.16061436208944915
combined,24533,True,95,0.10910660773515701,,0.009842423722147942,0.003336473600938916,0.30000001192092896,0.0,5.0,1,,,100,True,0.3392361104488373,0.0,0.0,,,0.038219256750262956,0.09652763024086493,0.13732232748322876,0.16169757277804472
combined,24533,True,93,0.10912267118692398,,0.009915709495544434,0.003087584627792239,0.30000001192092896,0.0,5.0,2,,,100,True,0.3350694477558136,0.0,0.0,,,0.03436117633695089,0.10035744554170782,0.20590338785176968,0.16131085740972873
combined,24533,True,98,0.1077311560511589,,0.009896572679281235,0.0030719665810465813,0.30000001192092896,25.0,1.0,0,,,100,True,0.33541667461395264,0.0,0.0,,,0.030652234481536263,0.1101881910901389,0.044263173142659366,0.1372673518544276
combined,24533,True,98,0.10910660773515701,,0.009842423722147942,0.003336473600938916,0.30000001192092896,25.0,1.0,1,,,100,True,0.3392361104488373,0.0,0.0,,,0.03781943027052886,0.09689656791769574,0.11200194589777926,0.15406854982784043
combined,24533,True,98,0.10912267118692398,,0.009915709495544434,0.003087584627792239,0.30000001192092896,25.0,1.0,2,,,100,True,0.3350694477558136,0.0,0.0,,,0.03402177368741239,0.10043844963735409,0.16758129050647705,0.1341153398411178
combined,24533,True,94,0.1077311560511589,,0.009896572679281235,0.0030719665810465813,0.30000001192092896,25.0,3.0,0,,,100,True,0.33541667461395264,0.0,0.0,,,0.030699696134559893,0.11022752900459211,0.06642239336572962,0.15977969783679302
combined,24533,True,95,0.10910660773515701,,0.009842423722147942,0.003336473600938916,0.30000001192092896,25.0,3.0,1,,,100,True,0.3392361104488373,0.0,0.0,,,0.03798097663410128,0.09711870428272411,0.13225851812937153,0.16059507477128976
combined,24533,True,93,0.10912267118692398,,0.009915709495544434,0.003087584627792239,0.30000001192092896,25.0,3.0,2,,,100,True,0.3350694477558136,0.0,0.0,,,0.034153724219797926,0.10089817490168912,0.19775624030021502,0.1692973182068341
combined,24533,True,93,0.1077311560511589,,0.009896572679281235,0.0030719665810465813,0.30000001192092896,25.0,5.0,0,,,100,True,0.33541667461395264,0.0,0.0,,,0.03073520119054638,0.11024788420902082,0.07233607883738317,0.1606812985490454
combined,24533,True,95,0.10910660773515701,,0.009842423722147942,0.003336473600938916,0.30000001192092896,25.0,5.0,1,,,100,True,0.3392361104488373,0.0,0.0,,,0.03806498313705742,0.09724857279818126,0.13715123208120988,0.16168404905703562
combined,24533,True,93,0.10912267118692398,,0.009915709495544434,0.003087584627792239,0.30000001192092896,25.0,5.0,2,,,100,True,0.3350694477558136,0.0,0.0,,,0.03423189130826405,0.10107681725726576,0.20560591274376722,0.16110771312964542
combined,24533,True,98,0.1077311560511589,,0.009896572679281235,0.0030719665810465813,0.30000001192092896,50.0,1.0,0,,,100,True,0.33541667461395264,0.0,0.0,,,0.030553631238924468,0.1121179019724657,0.044253598715758895,0.13749321823464603
combined,24533,True,98,0.10910660773515701,,0.009842423722147942,0.003336473600938916,0.30000001192092896,50.0,1.0,1,,,100,True,0.3392361104488373,0.0,0.0,,,0.03755410112757971,0.09872758248554785,0.11161491523081193,0.15424018328895828
combined,24533,True,98,0.10912267118692398,,0.009915709495544434,0.003087584627792239,0.30000001192092896,50.0,1.0,2,,,100,True,0.3350694477558136,0.0,0.0,,,0.03380385512460718,0.10238860555388607,0.16695232812430744,0.13428906393912776
combined,24533,True,94,0.1077311560511589,,0.009896572679281235,0.0030719665810465813,0.30000001192092896,50.0,3.0,0,,,100,True,0.33541667461395264,0.0,0.0,,,0.030599642037608628,0.11215089381407949,0.06641773196223462,0.15996497296048454
combined,24533,True,95,0.10910660773515701,,0.009842423722147942,0.003336473600938916,0.30000001192092896,50.0,3.0,1,,,100,True,0.3392361104488373,0.0,0.0,,,0.037713009947759016,0.09892894535325764,0.13187631721927615,0.1606121168406132
combined,24533,True,93,0.10912267118692398,,0.009915709495544434,0.003087584627792239,0.30000001192092896,50.0,3.0,2,,,100,True,0.3350694477558136,0.0,0.0,,,0.03393131744647032,0.10281045095960935,0.19711107423898583,0.16911648030909973
combined,24533,True,93,0.1077311560511589,,0.009896572679281235,0.0030719665810465813,0.30000001192092896,50.0,5.0,0,,,100,True,0.33541667461395264,0.0,0.0,,,0.030634913584368918,0.11216993585681456,0.07233189381869874,0.16084349659320094
combined,24533,True,95,0.10910660773515701,,0.009842423722147942,0.003336473600938916,0.30000001192092896,50.0,5.0,1,,,100,True,0.3392361104488373,0.0,0.0,,,0.03779732843307267,0.09906333601025412,0.13678009630842516,0.1617411399220634
combined,24533,True,93,0.10912267118692398,,0.009915709495544434,0.003087584627792239,0.30000001192092896,50.0,5.0,2,,,100,True,0.3350694477558136,0.0,0.0,,,0.03400981445761126,0.1029884892002786,0.20496592556304927,0.16090011987035596
combined,24533,True,98,0.1077311560511589,,0.009896572679281235,0.0030719665810465813,0.30000001192092896,75.0,1.0,0,,,100,True,0.33541667461395264,0.0,0.0,,,0.03066961494018066,0.1199185327309109,0.04423104271871697,0.13818490390226418
combined,24533,True,98,0.10910660773515701,,0.009842423722147942,0.003336473600938916,0.30000001192092896,75.0,1.0,1,,,100,True,0.3392361104488373,0.0,0.0,,,0.03723201468093442,0.10632867101588643,0.11042606253157448,0.15503202377335415
combined,24533,True,98,0.10912267118692398,,0.009915709495544434,0.003087584627792239,0.30000001192092896,75.0,1.0,2,,,100,True,0.3350694477558136,0.0,0.0,,,0.03359082554431835,0.11023556730530333,0.16498142518311829,0.13521496548487144
combined,24533,True,94,0.1077311560511589,,0.009896572679281235,0.0030719665810465813,0.30000001192092896,75.0,3.0,0,,,100,True,0.33541667461395264,0.0,0.0,,,0.030711267414707543,0.11993698972531447,0.06641841695015058,0.16057055558615738
combined,24533,True,95,0.10910660773515701,,0.009842423722147942,0.003336473600938916,0.30000001192092896,75.0,3.0,1,,,100,True,0.3392361104488373,0.0,0.0,,,0.03738381864978562,0.10646832735202016,0.13071497871300697,0.1609454359723733
combined,24533,True,93,0.10912267118692398,,0.009915709495544434,0.003087584627792239,0.30000001192092896,75.0,3.0,2,,,100,True,0.3350694477558136,0.0,0.0,,,0.03370567545364415,0.11055281648635451,0.1951148599389394,0.1690039470138727
combined,24533,True,93,0.1077311560511589,,0.009896572679281235,0.0030719665810465813,0.30000001192092896,75.0,5.0,0,,,100,True,0.33541667461395264,0.0,0.0,,,0.030745615822654802,0.11995231880611402,0.07233704564493955,0.1613966092120533
combined,24533,True,95,0.10910660773515701,,0.009842423722147942,0.003336473600938916,0.30000001192092896,75.0,5.0,1,,,100,True,0.3392361104488373,0.0,0.0,,,0.03746827245667807,0.10661325757226343,0.13564177952993506,0.16219528430892224
combined,24533,True,93,0.10912267118692398,,0.009915709495544434,0.003087584627792239,0.30000001192092896,75.0,5.0,2,,,100,True,0.3350694477558136,0.0,0.0,,,0.03378491437175047,0.11073027254875195,0.20298665789864856,0.16078057224887035
combined,24533,True,98,0.1077311560511589,,0.009896572679281235,0.0030719665810465813,0.30000001192092896,100.0,1.0,0,,,100,True,0.33541667461395264,0.0,0.0,,,0.06364271944074772,0.2419671502678718,0.04475522538315654,0.14445907798876767
combined,24533,True,98,0.10910660773515701,,0.009842423722147942,0.003336473600938916,0.30000001192092896,100.0,1.0,1,,,100,True,0.3392361104488373,0.0,0.0,,,0.06912125162618918,0.23024502450183576,0.10380370568267835,0.17100025241530123
combined,24533,True,98,0.10912267118692398,,0.009915709495544434,0.003087584627792239,0.30000001192092896,100.0,1.0,2,,,100,True,0.3350694477558136,0.0,0.0,,,0.0654434680544466,0.23398603749335653,0.15269315231186723,0.15850298659571552
combined,24533,True,94,0.1077311560511589,,0.009896572679281235,0.0030719665810465813,0.30000001192092896,100.0,3.0,0,,,100,True,0.33541667461395264,0.0,0.0,,,0.06363852273581966,0.24196158001372003,0.06712849988244039,0.16648438466313456
combined,24533,True,95,0.10910660773515701,,0.009842423722147942,0.003336473600938916,0.30000001192092896,100.0,3.0,1,,,100,True,0.3392361104488373,0.0,0.0,,,0.06920791885186632,0.23017216182545044,0.12433515548164083,0.17362417855467502
combined,24533,True,93,0.10912267118692398,,0.009915709495544434,0.003087584627792239,0.30000001192092896,100.0,3.0,2,,,100,True,0.3350694477558136,0.0,0.0,,,0.0654380377078301,0.23389170377999097,0.18262751863692608,0.1825857095200592
combined,24533,True,93,0.1077311560511589,,0.009896572679281235,0.0030719665810465813,0.30000001192092896,100.0,5.0,0,,,100,True,0.33541667461395264,0.0,0.0,,,0.06365734173322561,0.24194691264063092,0.07305502267251801,0.16682667492756223
combined,24533,True,95,0.10910660773515701,,0.009842423722147942,0.003336473600938916,0.30000001192092896,100.0,5.0,1,,,100,True,0.3392361104488373,0.0,0.0,,,0.06928345753609129,0.2303378044488462,0.12939275871016484,0.17589121886999792
combined,24533,True,93,0.10912267118692398,,0.009915709495544434,0.003087584627792239,0.30000001192092896,100.0,5.0,2,,,100,True,0.3350694477558136,0.0,0.0,,,0.06551481023579896,0.23402834265183026,0.19061046854162944,0.1750931941412375
combined,24533,True,100,0.11371234059333801,,0.00940487626940012,0.009167218580842018,1.0,0.0,1.0,0,,,100,True,0.590624988079071,0.0,0.0,,,0.06973596059723065,0.10676320837900406,0.08369970827732799,0.21988615095209402
combined,24533,True,100,0.11491990834474564,,0.00946778617799282,0.00947246327996254,1.0,0.0,1.0,1,,,100,True,0.5697916746139526,0.0,0.0,,,0.08510186690632207,0.09562139593026735,0.09838024100317776,0.21221068674573315
combined,24533,True,100,0.11412893235683441,,0.009607776068150997,0.00877268798649311,1.0,0.0,1.0,2,,,100,True,0.49340277910232544,0.0,0.0,,,0.06975234413432824,0.09989986637488732,0.13228310287823591,0.19962881472067392
