variant,seed,brightness,correlation,color_texture,step,detail,before_edge_mse_ycc_y,before_edge_mse_ycc_cb,before_edge_mse_ycc_cr,before_flat_mse_ycc_y,before_flat_mse_ycc_cb,before_flat_mse_ycc_cr,before_flat_sigma_c,before_flat_sigma_y,before_texture_mse_ycc_y,before_texture_mse_ycc_cb,before_texture_mse_ycc_cr,after_edge_mse_ycc_y,after_edge_mse_ycc_cb,after_edge_mse_ycc_cr,after_flat_mse_ycc_y,after_flat_mse_ycc_cb,after_flat_mse_ycc_cr,after_flat_sigma_c,after_flat_sigma_y,after_texture_mse_ycc_y,after_texture_mse_ycc_cb,after_texture_mse_ycc_cr,clean_edge_mse_ycc_y,clean_edge_mse_ycc_cb,clean_edge_mse_ycc_cr,clean_flat_mse_ycc_y,clean_flat_mse_ycc_cb,clean_flat_mse_ycc_cr,clean_flat_sigma_c,clean_flat_sigma_y,clean_texture_mse_ycc_y,clean_texture_mse_ycc_cb,clean_texture_mse_ycc_cr
wide-chroma,619,30.0,8,False,1.0,100.0,48.63958139587995,36.27952397064297,18.881037336768014,46.11418262668779,23.152382194529654,29.351827529166513,4.692645834850585,6.7859643348495755,48.69222891552255,22.04362654096309,12.352590649448803,3.4135120517654993,19.50653953440481,9.217098334430153,1.8379479786271633,13.740859143876957,12.777209941351957,3.1483762785038927,0.8698615416284199,14.51240659317772,11.397884732652662,5.170445964560454,1.0134873311486619,1.1475677154328707e-12,1.8275130454284303e-12,0.0,0.0,0.0,0.0,0.0,13.960038935653191,2.5651513622024276e-12,4.085029157652076e-12
wide-chroma,619,30.0,8,False,5.0,0.0,48.63958139587995,36.27952397064297,18.881037336768014,46.11418262668779,23.152382194529654,29.351827529166513,4.692645834850585,6.7859643348495755,48.69222891552255,22.04362654096309,12.352590649448803,3.975984757147023,1.2652667557418646,1.07127125781499,2.071938842794361,4.434327605873289,0.3660760752050514,0.8435414834965549,0.7709829622465997,16.74833879152646,1.0481141760307457,0.26110484227626507,1.3900915852184714,1.1340669188502135e-12,1.8060128920634732e-12,0.0,0.0,0.0,0.0,0.0,14.647599988176658,1.9711163107723235e-12,3.139022406738224e-12
wide-chroma,619,30.0,8,False,5.0,50.0,48.63958139587995,36.27952397064297,18.881037336768014,46.11418262668779,23.152382194529654,29.351827529166513,4.692645834850585,6.7859643348495755,48.69222891552255,22.04362654096309,12.352590649448803,3.942043754574252,1.2653947375058832,1.0713871677596176,2.0722556336414852,4.434829628972943,0.3660851429152758,0.8435938871581294,0.7734173208471544,16.649574574496203,1.0484589678371457,0.26119844998989766,1.372356620134009,1.1340669188502135e-12,1.8060128920634732e-12,0.0,0.0,0.0,0.0,0.0,14.620744269656893,2.5516505664987985e-12,4.063529005686978e-12
wide-chroma,619,30.0,8,False,5.0,100.0,48.63958139587995,36.27952397064297,18.881037336768014,46.11418262668779,23.152382194529654,29.351827529166513,4.692645834850585,6.7859643348495755,48.69222891552255,22.04362654096309,12.352590649448803,3.7629062491396112,1.2694173931596167,1.0751203573591204,2.2267841707497125,4.448409439642328,0.3664777925770219,0.8451042289706419,0.914488875714365,14.719799124566524,1.0581907712400112,0.26369215534794654,1.0134873311486619,1.1475677154328707e-12,1.8275130454284303e-12,0.0,0.0,0.0,0.0,0.0,13.960038584098589,2.6056537523020086e-12,4.14952961830689e-12
wide-chroma,619,30.0,8,True,1.0,0.0,48.63958139587995,36.27952397064297,18.881037336768014,46.11418262668779,23.152382194529654,29.351827529166513,4.692645834850585,6.7859643348495755,48.692227641744985,22.04362660879397,12.352591868625664,3.607107810027498,19.42712195738394,9.179512151745032,1.6758729211953878,13.714363492485797,12.75873197113026,3.145781611504537,0.7191224910272553,1.422225328673543,30.742977791287192,5.6097083421323095,1.3900915852184714,1.1340669188502135e-12,1.8060128920634732e-12,0.0,0.0,0.0,0.0,0.0,0.004796397594315359,22.970283813335865,0.002431821058057599
wide-chroma,619,30.0,8,True,1.0,50.0,48.63958139587995,36.27952397064297,18.881037336768014,46.11418262668779,23.152382194529654,29.351827529166513,4.692645834850585,6.7859643348495755,48.692227641744985,22.04362660879397,12.352591868625664,3.573740807989972,19.430008648240676,9.180778442319276,1.6763378899306676,13.71529311701463,12.759201704245038,3.1458579088571215,0.7215702955353315,1.42249616332526,30.74595525395994,5.610384612394784,1.372356620134009,1.1340669188502135e-12,1.8060128920634732e-12,0.0,0.0,0.0,0.0,0.0,0.0047962760187129,22.970284885202258,0.0024317687752514585
wide-chroma,619,30.0,8,True,1.0,100.0,48.63958139587995,36.27952397064297,18.881037336768014,46.11418262668779,23.152382194529654,29.351827529166513,4.692645834850585,6.7859643348495755,48.692227641744985,22.04362660879397,12.352591868625664,3.4135120517654993,19.50653953440481,9.217098334430153,1.8379479786271633,13.740859143876957,12.777209941351957,3.1483762785038927,0.8698615416284199,1.5922153245981019,30.82229489666836,5.629305676802937,1.0134873311486619,1.1475677154328707e-12,1.8275130454284303e-12,0.0,0.0,0.0,0.0,0.0,0.004796842187413582,22.97028172299652,0.0024318007327952013
wide-chroma,619,30.0,8,True,5.0,0.0,48.63958139587995,36.27952397064297,18.881037336768014,46.11418262668779,23.152382194529654,29.351827529166513,4.692645834850585,6.7859643348495755,48.692227641744985,22.04362660879397,12.352591868625664,3.975984757147023,1.2652667557418646,1.07127125781499,2.071938842794361,4.434327605873289,0.3660760752050514,0.8435414834965549,0.7709829622465997,1.598780210953099,19.32230452487236,0.2905501414089767,1.3900915852184714,1.1340669188502135e-12,1.8060128920634732e-12,0.0,0.0,0.0,0.0,0.0,0.004940219005568312,17.357822921194376,0.0025096466395731695
wide-chroma,619,30.0,8,True,5.0,50.0,48.63958139587995,36.27952397064297,18.881037336768014,46.11418262668779,23.152382194529654,29.351827529166513,4.692645834850585,6.7859643348495755,48.692227641744985,22.04362660879397,12.352591868625664,3.942043754574252,1.2653947375058832,1.0713871677596176,2.0722556336414852,4.434829628972943,0.3660851429152758,0.8435938871581294,0.7734173208471544,1.5985916502988318,19.322627949028345,0.2905973539266129,1.372356620134009,1.1340669188502135e-12,1.8060128920634732e-12,0.0,0.0,0.0,0.0,0.0,0.004940135036761284,17.357820846980946,0.002509619862216455
wide-chroma,619,30.0,8,True,5.0,100.0,48.63958139587995,36.27952397064297,18.881037336768014,46.11418262668779,23.152382194529654,29.351827529166513,4.692645834850585,6.7859643348495755,48.692227641744985,22.04362660879397,12.352591868625664,3.7629062491396112,1.2694173931596167,1.0751203573591204,2.2267841707497125,4.448409439642328,0.3664777925770219,0.8451042289706419,0.914488875714365,1.7549342075460184,19.331087181344753,0.2918466840305033,1.0134873311486619,1.1475677154328707e-12,1.8275130454284303e-12,0.0,0.0,0.0,0.0,0.0,0.004940751957487737,17.35782013670113,0.0025096558665611765
wide-chroma,619,30.0,24,False,1.0,0.0,48.63958370298776,22.261675613039966,19.619518854013254,46.11418320308093,11.752368816998482,16.171882084073395,3.7272601863001196,6.785964374235135,48.692226190022076,24.730024978592958,19.505676229962685,3.3585032873627694,20.744524772752676,18.161363228217617,1.4099714398162124,10.02958037159026,14.183728392220905,3.466466537786679,0.7149602705543521,16.273121423539646,20.674320489107917,16.402992304643007,1.3900915852184714,1.1340669188502135e-12,1.8060128920634732e-12,0.0,0.0,0.0,0.0,0.0,14.64759947325748,2.2546330401684283e-12,3.590525629250144e-12
wide-chroma,619,30.0,24,False,1.0,50.0,48.63958370298776,22.261675613039966,19.619518854013254,46.11418320308093,11.752368816998482,16.171882084073395,3.7272601863001196,6.785964374235135,48.692226190022076,24.730024978592958,19.505676229962685,3.324741218535319,20.74774560251389,18.163482664476124,1.410607549334928,10.02991854621749,14.183526014286185,3.4664756470847733,0.7173748667005121,16.175038267446535,20.684596212686195,16.40800387421368,1.372356620134009,1.1340669188502135e-12,1.8060128920634732e-12,0.0,0.0,0.0,0.0,0.0,14.620743519240614,2.659656940039076e-12,4.2355302340065e-12
wide-chroma,619,30.0,24,False,1.0,100.0,48.63958370298776,22.261675613039966,19.619518854013254,46.11418320308093,11.752368816998482,16.171882084073395,3.7272601863001196,6.785964374235135,48.692226190022076,24.730024978592958,19.505676229962685,3.1704250170755928,20.831981664272362,18.22867595303897,1.5764234170371416,10.042416654254565,14.185545223725475,3.4675132097042045,0.8651176183532966,14.271070100846128,20.9605370997685,16.536478031643735,1.0134873311486619,1.1475677154328707e-12,1.8275130454284303e-12,0.0,0.0,0.0,0.0,0.0,13.960038935653191,2.5651513622024276e-12,4.085029157652076e-12
wide-chroma,619,30.0,24,False,5.0,0.0,48.63958370298776,22.261675613039966,19.619518854013254,46.11418320308093,11.752368816998482,16.171882084073395,3.7272601863001196,6.785964374235135,48.692226190022076,24.730024978592958,19.505676229962685,3.7524825005768396,9.92002373614565,6.693236363443298,1.7143000894084814,1.8380242564346596,3.829645925427117,1.3592845783904928,0.7500100297143578,16.76184986764798,5.09950188078263,3.1006493638927974,1.3900915852184714,1.1340669188502135e-12,1.8060128920634732e-12,0.0,0.0,0.0,0.0,0.0,14.647599988176658,1.9711163107723235e-12,3.139022406738224e-12
wide-chroma,619,30.0,24,False,5.0,50.0,48.63958370298776,22.261675613039966,19.619518854013254,46.11418320308093,11.752368816998482,16.171882084073395,3.7272601863001196,6.785964374235135,48.692226190022076,24.730024978592958,19.505676229962685,3.718556294885697,9.921139837078158,6.694429791100813,1.714915321603575,1.838229178661985,3.8300742114034687,1.359355026497748,0.7525504588841608,16.66323016661632,5.100988066047691,3.1014407365541317,1.372356620134009,1.1340669188502135e-12,1.8060128920634732e-12,0.0,0.0,0.0,0.0,0.0,14.620744269656893,2.5516505664987985e-12,4.063529005686978e-12
wide-chroma,619,30.0,24,False,5.0,100.0,48.63958370298776,22.261675613039966,19.619518854013254,46.11418320308093,11.752368816998482,16.171882084073395,3.7272601863001196,6.785964374235135,48.692226190022076,24.730024978592958,19.505676229962685,3.5486278328867713,9.95437180246305,6.726696046382359,1.8772809889344537,1.8439689990655919,3.84164931281576,1.3613435158993954,0.8976660661454452,14.738505947569994,5.140664512799299,3.122097636472438,1.0134873311486619,1.1475677154328707e-12,1.8275130454284303e-12,0.0,0.0,0.0,0.0,0.0,13.960038584098589,2.6056537523020086e-12,4.14952961830689e-12
wide-chroma,619,30.0,24,True,1.0,0.0,48.63958370298776,22.261675613039966,19.619518854013254,46.11418320308093,11.752368816998482,16.171882084073395,3.7272601863001196,6.785964374235135,48.692226538268756,24.730025416572474,19.50567211381149,3.3585032873627694,20.744524772752676,18.161363228217617,1.4099714398162124,10.02958037159026,14.183728392220905,3.466466537786679,0.7149602705543521,1.296204272953741,40.26256942981043,16.411052881264037,1.3900915852184714,1.1340669188502135e-12,1.8060128920634732e-12,0.0,0.0,0.0,0.0,0.0,0.004796397594315359,22.970283813335865,0.002431821058057599
wide-chroma,619,30.0,24,True,1.0,50.0,48.63958370298776,22.261675613039966,19.619518854013254,46.11418320308093,11.752368816998482,16.171882084073395,3.7272601863001196,6.785964374235135,48.692226538268756,24.730025416572474,19.50567211381149,3.324741218535319,20.74774560251389,18.163482664476124,1.410607549334928,10.02991854621749,14.183526014286185,3.4664756470847733,0.7173748667005121,1.2970590828036983,40.267516902264134,16.412894580778968,1.372356620134009,1.1340669188502135e-12,1.8060128920634732e-12,0.0,0.0,0.0,0.0,0.0,0.0047962760187129,22.970284885202258,0.0024317687752514585
wide-chroma,619,30.0,24,True,1.0,100.0,48.63958370298776,22.261675613039966,19.619518854013254,46.11418320308093,11.752368816998482,16.171882084073395,3.7272601863001196,6.785964374235135,48.692226538268756,24.730025416572474,19.50567211381149,3.1704250170755928,20.831981664272362,18.22867595303897,1.5764234170371416,10.042416654254565,14.185545223725475,3.4675132097042045,0.8651176183532966,1.4830074943198344,40.40530357255461,16.461824531763636,1.0134873311486619,1.1475677154328707e-12,1.8275130454284303e-12,0.0,0.0,0.0,0.0,0.0,0.004796842187413582,22.97028172299652,0.0024318007327952013
wide-chroma,619,30.0,24,True,5.0,0.0,48.63958370298776,22.261675613039966,19.619518854013254,46.11418320308093,11.752368816998482,16.171882084073395,3.7272601863001196,6.785964374235135,48.692226538268756,24.730025416572474,19.50567211381149,3.7524825005768396,9.92002373614565,6.693236363443298,1.7143000894084814,1.8380242564346596,3.829645925427117,1.3592845783904928,0.7500100297143578,1.6172015569585434,22.50905418244302,3.0982855016924384,1.3900915852184714,1.1340669188502135e-12,1.8060128920634732e-12,0.0,0.0,0.0,0.0,0.0,0.004940219005568312,17.357822921194376,0.0025096466395731695
wide-chroma,619,30.0,24,True,5.0,50.0,48.63958370298776,22.261675613039966,19.619518854013254,46.11418320308093,11.752368816998482,16.171882084073395,3.7272601863001196,6.785964374235135,48.692226538268756,24.730025416572474,19.50567211381149,3.718556294885697,9.921139837078158,6.694429791100813,1.714915321603575,1.838229178661985,3.8300742114034687,1.359355026497748,0.7525504588841608,1.6174293178837116,22.50987331261327,3.0985779428324847,1.372356620134009,1.1340669188502135e-12,1.8060128920634732e-12,0.0,0.0,0.0,0.0,0.0,0.004940135036761284,17.357820846980946,0.002509619862216455
wide-chroma,619,30.0,24,True,5.0,100.0,48.63958370298776,22.261675613039966,19.619518854013254,46.11418320308093,11.752368816998482,16.171882084073395,3.7272601863001196,6.785964374235135,48.692226538268756,24.730025416572474,19.50567211381149,3.5486278328867713,9.95437180246305,6.726696046382359,1.8772809889344537,1.8439689990655919,3.84164931281576,1.3613435158993954,0.8976660661454452,1.7844286808691638,22.531646301174238,3.106505492871358,1.0134873311486619,1.1475677154328707e-12,1.8275130454284303e-12,0.0,0.0,0.0,0.0,0.0,0.004940751957487737,17.35782013670113,0.0025096558665611765
wide-chroma,619,128.0,8,False,1.0,0.0,48.63957866687553,36.27952480368328,18.88103774660425,46.11421140871787,23.15239220055702,29.351834925194748,4.692646576621781,6.7859664795482475,48.69224478024911,22.043630757809233,12.352595488102905,2.3181642828524875,19.469432320198948,9.4079094108365,0.7914501060746673,13.665813604882159,13.182045760611095,3.214471340231172,0.7547755717109143,14.33756120337187,11.43752832446392,5.534568590993329,1.1191786919200488,4.3202549289531917e-13,6.880049112622774e-13,2.3283064365386963e-10,0.0,0.0,0.0,0.0,14.232103343179034,6.264369638543462e-12,9.976071199864364e-12
wide-chroma,619,128.0,8,False,1.0,50.0,48.63957866687553,36.27952480368328,18.88103774660425,46.11421140871787,23.15239220055702,29.351834925194748,4.692646576621781,6.7859664795482475,48.69224478024911,22.043630757809233,12.352595488102905,3.814325284868482,19.500879156175678,9.408561303282507,3.0210938666900073,13.666230856660489,13.176885187760488,3.2141749925701055,1.6732809447847974,14.187186161652992,11.469746528548086,5.537637657572787,0.4051993126773926,0.0,0.0,2.3283064365386963e-10,0.0,0.0,0.0,0.0,13.141524281476471,4.7522804122846954e-12,7.568054008654591e-12
wide-chroma,619,128.0,8,False,1.0,100.0,48.63957866687553,36.27952480368328,18.88103774660425,46.11421140871787,23.15239220055702,29.351834925194748,4.692646576621781,6.7859664795482475,48.69224478024911,22.043630757809233,12.352595488102905,29.16873860638032,19.717721471366325,9.495250020988642,28.132144729671033,13.757314938850891,13.262650414456171,3.225252825646319,5.291502931611484,34.474755000392584,11.658181184413174,5.616354720477888,1.4400113166451913e-06,2.1601274588508256e-13,3.4400245473522914e-13,2.3283064365386963e-10,0.0,0.0,0.0,0.0,3.7426846433916006,6.4803823838659674e-12,1.0320073653703679e-11
wide-chroma,619,128.0,8,False,5.0,0.0,48.63957866687553,36.27952480368328,18.88103774660425,46.11421140871787,23.15239220055702,29.351834925194748,4.692646576621781,6.7859664795482475,48.69224478024911,22.043630757809233,12.352595488102905,2.3692225881254534,0.8477455605126462,0.9360865618458779,0.8565933466676917,3.731766068343325,0.32257325836512907,0.8712782181509086,0.767723033701195,14.357782416979152,0.7042013454013741,0.35528078631471566,1.1191786919200488,4.3202549289531917e-13,6.880049112622774e-13,2.3283064365386963e-10,0.0,0.0,0.0,0.0,14.232103343179034,6.264369638543462e-12,9.976071199864364e-12
wide-chroma,619,128.0,8,False,5.0,50.0,48.63957866687553,36.27952480368328,18.88103774660425,46.11421140871787,23.15239220055702,29.351834925194748,4.692646576621781,6.7859664795482475,48.69224478024911,22.043630757809233,12.352595488102905,3.85864653779861,0.8479686973255137,0.9363921491687008,3.0853475939641712,3.7337436783115554,0.3222864513987291,0.8715023946664795,1.6789163163120724,14.202676849111791,0.7047612423604092,0.35576122522858117,0.4051993126773926,0.0,0.0,2.3283064365386963e-10,0.0,0.0,0.0,0.0,13.141524281476471,4.7522804122846954e-12,7.568054008654591e-12
wide-chroma,619,128.0,8,False,5.0,100.0,48.63957866687553,36.27952480368328,18.88103774660425,46.11421140871787,23.15239220055702,29.351834925194748,4.692646576621781,6.7859664795482475,48.69224478024911,22.043630757809233,12.352595488102905,29.134880200879103,0.8555199872545101,0.9452641002909506,28.13651885480237,3.7678175950695167,0.3247860190479402,0.877129573579228,5.288519751335557,34.43245638002064,0.714782419199739,0.36099987077808726,1.4400113166451913e-06,2.1601274588508256e-13,3.4400245473522914e-13,2.3283064365386963e-10,0.0,0.0,0.0,0.0,3.7426847907149767,6.264369637418308e-12,9.976071198072543e-12
wide-chroma,619,128.0,8,True,1.0,0.0,48.63957866687553,36.27952480368328,18.88103774660425,46.11421140871787,23.15239220055702,29.351834925194748,4.692646576621781,6.7859664795482475,48.692258194844825,22.04362992427788,12.35259700433235,2.3181642828524875,19.469432320198948,9.4079094108365,0.7914501060746673,13.665813604882159,13.182045760611095,3.214471340231172,0.7547755717109143,0.7492964113856617,30.201615510610697,5.959945435111294,1.1191786919200488,4.3202549289531917e-13,6.880049112622774e-13,2.3283064365386963e-10,0.0,0.0,0.0,0.0,0.0004712197400034162,22.882310598882732,0.00023894544690838675
wide-chroma,619,128.0,8,True,1.0,50.0,48.63957866687553,36.27952480368328,18.88103774660425,46.11421140871787,23.15239220055702,29.351834925194748,4.692646576621781,6.7859664795482475,48.692258194844825,22.04362992427788,12.35259700433235,3.814325284868482,19.500879156175678,9.408561303282507,3.0210938666900073,13.666230856660489,13.176885187760488,3.2141749925701055,1.6732809447847974,3.1302140906221902,30.238713359941453,5.956890476712808,0.4051993126773926,0.0,0.0,2.3283064365386963e-10,0.0,0.0,0.0,0.0,0.0004712054133185226,22.882307255261523,0.00023895596716066604
wide-chroma,619,128.0,8,True,1.0,100.0,48.63957866687553,36.27952480368328,18.88103774660425,46.11421140871787,23.15239220055702,29.351834925194748,4.692646576621781,6.7859664795482475,48.692258194844825,22.04362992427788,12.35259700433235,29.16873860638032,19.717721471366325,9.495250020988642,28.132144729671033,13.757314938850891,13.262650414456171,3.225252825646319,5.291502931611484,29.550370488787184,30.449717539108242,6.0160673986679996,1.4400113166451913e-06,2.1601274588508256e-13,3.4400245473522914e-13,2.3283064365386963e-10,0.0,0.0,0.0,0.0,0.0004707875493596133,22.882306610794394,0.0002389418042538632
wide-chroma,619,128.0,8,True,5.0,0.0,48.63957866687553,36.27952480368328,18.88103774660425,46.11421140871787,23.15239220055702,29.351834925194748,4.692646576621781,6.7859664795482475,48.692258194844825,22.04362992427788,12.35259700433235,2.3692225881254534,0.8477455605126462,0.9360865618458779,0.8565933466676917,3.731766068343325,0.32257325836512907,0.8712782181509086,0.767723033701195,0.763629511546084,18.21932887889781,0.3786827915256645,1.1191786919200488,4.3202549289531917e-13,6.880049112622774e-13,2.3283064365386963e-10,0.0,0.0,0.0,0.0,0.00048614804028986774,17.151516287420897,0.0002468569069309886
wide-chroma,619,128.0,8,True,5.0,50.0,48.63957866687553,36.27952480368328,18.88103774660425,46.11421140871787,23.15239220055702,29.351834925194748,4.692646576621781,6.7859664795482475,48.692258194844825,22.04362992427788,12.35259700433235,3.85864653779861,0.8479686973255137,0.9363921491687008,3.0853475939641712,3.7337436783115554,0.3222864513987291,0.8715023946664795,1.6789163163120724,3.1412129625813745,18.2231173954826,0.3786311315247317,0.4051993126773926,0.0,0.0,2.3283064365386963e-10,0.0,0.0,0.0,0.0,0.0004861911045574187,17.151520485650547,0.00024684770903452745
wide-chroma,619,128.0,8,True,5.0,100.0,48.63957866687553,36.27952480368328,18.88103774660425,46.11421140871787,23.15239220055702,29.351834925194748,4.692646576621781,6.7859664795482475,48.692258194844825,22.04362992427788,12.35259700433235,29.134880200879103,0.8555199872545101,0.9452641002909506,28.13651885480237,3.7678175950695167,0.3247860190479402,0.877129573579228,5.288519751335557,29.50253430370372,18.237586078360987,0.38295892630051076,1.4400113166451913e-06,2.1601274588508256e-13,3.4400245473522914e-13,2.3283064365386963e-10,0.0,0.0,0.0,0.0,0.0004857223513599013,17.1515118170186,0.00024685251788142984
wide-chroma,619,128.0,24,False,1.0,0.0,48.63957809089443,22.261678844623507,19.619523050040563,46.11421285145345,11.752371896819712,16.17188728566376,3.7272607256015626,6.7859665906145406,48.692237465763306,24.730030070987606,19.505683643425726,2.2875753964942818,21.04821604714182,18.521243958810572,0.7508987804272644,10.356921071726935,14.820966054833573,3.5371815483320237,0.7530373929599969,14.316282427833041,21.71191816221298,16.90520264313746,1.1191786919200488,4.3202549289531917e-13,6.880049112622774e-13,2.3283064365386963e-10,0.0,0.0,0.0,0.0,14.232103343179034,6.264369638543462e-12,9.976071199864364e-12
wide-chroma,619,128.0,24,False,1.0,50.0,48.63957809089443,22.261678844623507,19.619523050040563,46.11421285145345,11.752371896819712,16.17188728566376,3.7272607256015626,6.7859665906145406,48.692237465763306,24.730030070987606,19.505683643425726,3.7883034308363546,21.07198720343642,18.528512897647964,2.9753385210826018,10.35218500472274,14.80825560615431,3.535979489419793,1.671304139872081,14.171534322861968,21.730540167929732,16.90985684274432,0.4051993126773926,0.0,0.0,2.3283064365386963e-10,0.0,0.0,0.0,0.0,13.141524281476471,4.7522804122846954e-12,7.568054008654591e-12
wide-chroma,619,128.0,24,False,1.0,100.0,48.63957809089443,22.261678844623507,19.619523050040563,46.11421285145345,11.752371896819712,16.17188728566376,3.7272607256015626,6.7859665906145406,48.692237465763306,24.730030070987606,19.505683643425726,29.19148756105116,21.303783090548915,18.636702360081113,28.10110076185965,10.404261111982807,14.869472467486633,3.543954051538694,5.29162852685103,34.51627901394027,22.030705616414224,17.099220227269463,1.4400113166451913e-06,2.1601274588508256e-13,3.4400245473522914e-13,2.3283064365386963e-10,0.0,0.0,0.0,0.0,3.7426846433916006,6.4803823838659674e-12,1.0320073653703679e-11
wide-chroma,619,128.0,24,False,5.0,0.0,48.63957809089443,22.261678844623507,19.619523050040563,46.11421285145345,11.752371896819712,16.17188728566376,3.7272607256015626,6.7859665906145406,48.692237465763306,24.730030070987606,19.505683643425726,2.3780874925643234,9.854373433515798,6.1171643436675085,0.8036554163436417,1.9979323575542776,3.816349492218117,1.3996759308889104,0.762882773266156,14.370489532222802,5.68729691288301,3.0207878125146,1.1191786919200488,4.3202549289531917e-13,6.880049112622774e-13,2.3283064365386963e-10,0.0,0.0,0.0,0.0,14.232103343179034,6.264369638543462e-12,9.976071199864364e-12
wide-chroma,619,128.0,24,False,5.0,50.0,48.63957809089443,22.261678844623507,19.619523050040563,46.11421285145345,11.752371896819712,16.17188728566376,3.7272607256015626,6.7859665906145406,48.692237465763306,24.730030070987606,19.505683643425726,3.872594718428149,9.858248730106036,6.120674504798828,3.029584082570831,1.9990569892961083,3.8192113550595956,1.400120920265101,1.6762726234509568,14.223029722440153,5.689760661097566,3.0216770788341987,0.4051993126773926,0.0,0.0,2.3283064365386963e-10,0.0,0.0,0.0,0.0,13.141524281476471,4.7522804122846954e-12,7.568054008654591e-12
wide-chroma,619,128.0,24,False,5.0,100.0,48.63957809089443,22.261678844623507,19.619523050040563,46.11421285145345,11.752371896819712,16.17188728566376,3.7272607256015626,6.7859665906145406,48.692237465763306,24.730030070987606,19.505683643425726,29.21001310564756,9.956076279328684,6.169126404251237,28.112604048467684,2.0154803292343395,3.854877875355055,1.4070599789818974,5.2900220077952245,34.47268773188875,5.7553923626290455,3.048902870158766,1.4400113166451913e-06,2.1601274588508256e-13,3.4400245473522914e-13,2.3283064365386963e-10,0.0,0.0,0.0,0.0,3.7426847907149767,6.264369637418308e-12,9.976071198072543e-12
wide-chroma,619,128.0,24,True,1.0,0.0,48.63957809089443,22.261678844623507,19.619523050040563,46.11421285145345,11.752371896819712,16.17188728566376,3.7272607256015626,6.7859665906145406,48.69225547181065,24.730034556147796,19.50567880402096,2.2875753964942818,21.04821604714182,18.521243958810572,0.7508987804272644,10.356921071726935,14.820966054833573,3.5371815483320237,0.7530373929599969,0.7385408995856735,42.77758837377304,16.918559147224805,1.1191786919200488,4.3202549289531917e-13,6.880049112622774e-13,2.3283064365386963e-10,0.0,0.0,0.0,0.0,0.0004712197400034162,22.882310598882732,0.00023894544690838675
wide-chroma,619,128.0,24,True,1.0,50.0,48.63957809089443,22.261678844623507,19.619523050040563,46.11421285145345,11.752371896819712,16.17188728566376,3.7272607256015626,6.7859665906145406,48.69225547181065,24.730034556147796,19.50567880402096,3.7883034308363546,21.07198720343642,18.528512897647964,2.9753385210826018,10.35218500472274,14.80825560615431,3.535979489419793,1.671304139872081,3.1234495560478313,42.81802046869081,16.908063981039266,0.4051993126773926,0.0,0.0,2.3283064365386963e-10,0.0,0.0,0.0,0.0,0.0004712054133185226,22.882307255261523,0.00023895596716066604
wide-chroma,619,128.0,24,True,1.0,100.0,48.63957809089443,22.261678844623507,19.619523050040563,46.11421285145345,11.752371896819712,16.17188728566376,3.7272607256015626,6.7859665906145406,48.69225547181065,24.730034556147796,19.50567880402096,29.19148756105116,21.303783090548915,18.636702360081113,28.10110076185965,10.404261111982807,14.869472467486633,3.543954051538694,5.29162852685103,29.607300232784567,43.169229050506054,17.050480848648764,1.4400113166451913e-06,2.1601274588508256e-13,3.4400245473522914e-13,2.3283064365386963e-10,0.0,0.0,0.0,0.0,0.0004707875493596133,22.882306610794394,0.0002389418042538632
wide-chroma,619,128.0,24,True,5.0,0.0,48.63957809089443,22.261678844623507,19.619523050040563,46.11421285145345,11.752371896819712,16.17188728566376,3.7272607256015626,6.7859665906145406,48.69225547181065,24.730034556147796,19.50567880402096,2.3780874925643234,9.854373433515798,6.1171643436675085,0.8036554163436417,1.9979323575542776,3.816349492218117,1.3996759308889104,0.762882773266156,0.7747810578183855,23.139896013792775,3.07681608218562,1.1191786919200488,4.3202549289531917e-13,6.880049112622774e-13,2.3283064365386963e-10,0.0,0.0,0.0,0.0,0.00048614804028986774,17.151516287420897,0.0002468569069309886
wide-chroma,619,128.0,24,True,5.0,50.0,48.63957809089443,22.261678844623507,19.619523050040563,46.11421285145345,11.752371896819712,16.17188728566376,3.7272607256015626,6.7859665906145406,48.69225547181065,24.730034556147796,19.50567880402096,3.872594718428149,9.858248730106036,6.120674504798828,3.029584082570831,1.9990569892961083,3.8192113550595956,1.400120920265101,1.6762726234509568,3.158336185794654,23.143835845737758,3.076459573392752,0.4051993126773926,0.0,0.0,2.3283064365386963e-10,0.0,0.0,0.0,0.0,0.0004861911045574187,17.151520485650547,0.00024684770903452745
wide-chroma,619,128.0,24,True,5.0,100.0,48.63957809089443,22.261678844623507,19.619523050040563,46.11421285145345,11.752371896819712,16.17188728566376,3.7272607256015626,6.7859665906145406,48.69225547181065,24.730034556147796,19.50567880402096,29.21001310564756,9.956076279328684,6.169126404251237,28.112604048467684,2.0154803292343395,3.854877875355055,1.4070599789818974,5.2900220077952245,29.554014545752192,23.219261638286177,3.0974150364349904,1.4400113166451913e-06,2.1601274588508256e-13,3.4400245473522914e-13,2.3283064365386963e-10,0.0,0.0,0.0,0.0,0.0004857223513599013,17.1515118170186,0.00024685251788142984
