candidate,brightness,c_ratio,correlation,height,raw,seed,step,y_ratio,baseline_count,baseline_mse_y,baseline_mse_cb,baseline_mse_cr,baseline_sigma_y,baseline_sigma_cb,baseline_sigma_cr,candidate_count,candidate_mse_y,candidate_mse_cb,candidate_mse_cr,candidate_sigma_y,candidate_sigma_cb,candidate_sigma_cr
chroma-radius5,30.0,0.9868273688976175,24,432,True,173,1.0,1.004241126867639,107008,1.2004279797411352,18.69921784296521,20.088352134614073,0.8067405324285155,4.246437915582028,4.461127131262437,107008,1.2150876297506787,18.172785624062605,19.60672709132771,0.8101620213758115,4.1862456168760565,4.406409175617374
chroma-radius5,30.0,0.869148520227001,24,256,True,173,5.0,1.0013981862084114,53504,1.366068446526005,8.304451451377862,6.579934342982224,0.7908566401155425,2.881646076277677,2.547897719348973,53504,1.4064201373904457,6.426703157630618,4.835089693741134,0.7919624049625825,2.533117656005149,2.181798582624405
chroma-radius5,30.0,0.8867206672175947,24,432,True,173,5.0,1.0031129125370357,107008,1.4457541582758424,7.791891616582438,9.54183128288365,0.8257353533957923,2.735237518253687,3.0472055922128676,107008,1.4904168269500582,6.052116337793678,7.656026364917201,0.8283057953296518,2.406810876026386,2.7185840122401195
chroma-radius5,128.0,0.9288291558319283,8,256,False,173,1.0,0.9998686586412642,53504,3.024677685061139,13.790899622635964,14.696582491084818,1.7269604525228142,3.713313295381692,3.8330607003059427,53504,3.0270774707643593,11.811050439727845,12.766844828863766,1.7267336311904968,3.4362245638549114,3.572622947116722
chroma-radius5,128.0,0.9281519642671294,8,432,False,173,1.0,0.9998968637476046,107008,3.0385330865801414,13.817170445938244,14.71871755802763,1.7301299371256333,3.715517678521175,3.8215259688221797,107008,3.0412197846231352,11.82782336436662,12.775573718558826,1.729951498007761,3.43776268233364,3.5574276243620155
chroma-radius5,128.0,0.8302289179597095,8,256,False,173,5.0,0.9999908582235368,53504,3.0411930415469084,1.313744035380038,1.7843654563446099,1.725062716533185,1.1430179357320644,1.3357975763605046,53504,3.042163422329937,0.8915200960688762,1.2447236933934207,1.7250469463954456,0.9411647320965678,1.1156463943030168
chroma-radius5,128.0,0.8356417208938733,8,432,False,173,5.0,0.9999831441338088,107008,3.0567287875574523,1.3523198558422052,2.078502286153477,1.7286437844076268,1.1619910438378986,1.385579696482449,107008,3.0576873523476795,0.9212089680453114,1.5259512331074871,1.7286146466193046,0.9586069612830664,1.1681361515089048
chroma-radius5,128.0,0.928829169810929,8,256,True,173,1.0,0.9998686492555491,53504,3.0246839851282417,13.790902603668865,14.696586486619953,1.7269611061631114,3.713313696238299,3.833061222613005,53504,3.027083867832775,11.811053248061011,12.766848782663214,1.726734268536179,3.436224971679666,3.5726235012741285
chroma-radius5,128.0,0.9281519780457899,8,432,True,173,1.0,0.9998968453083568,107008,3.0385395541465705,13.817173550017403,14.71872166873176,1.730130592601444,3.71551809685683,3.8215264970961673,107008,3.041226284630402,11.827826358626735,12.775577686687882,1.7299521215136617,3.437763118953761,3.5574281698301977
chroma-radius5,128.0,0.830228936635786,8,256,True,173,5.0,0.9999908641601774,53504,3.0412003755366945,1.3137445054317638,1.7843662289956326,1.7250633875275518,1.1430181363534822,1.3357978658268137,53504,3.042170861268187,0.8915204075251683,1.244724329723114,1.7250476276247595,0.9411648969256294,1.1156466787819113
chroma-radius5,128.0,0.8356417455691454,8,432,True,173,5.0,0.9999831381996249,107008,3.0567363516503097,1.3523203125265204,2.07850320100736,1.728644475598235,1.1619912420265663,1.385579982599414,107008,3.057694929231735,0.9212093414763541,1.5259519896022717,1.7286153275401681,0.95860715684209,1.1681364234017972
chroma-radius5,128.0,0.9873470787316734,24,256,False,173,1.0,1.0000099929515716,53504,3.0184092174699457,18.940737401514046,17.03963695733854,1.7277151602972196,4.340793342852374,4.1067695548785546,53504,3.019130998514656,18.4964695385386,16.581785172476685,1.727732425271146,4.2897462115210745,4.050705503821447
chroma-radius5,128.0,0.9870094194534231,24,432,False,173,1.0,1.0000686757424926,107008,3.0333499360285345,19.364641901672677,20.725680111889226,1.7312951984188045,4.3169887616396565,4.532800546676504,107008,3.0345224882935744,18.839993343126412,20.231364302182214,1.73141409640203,4.256695239538918,4.477925786313029
chroma-radius5,128.0,0.8712331170819985,24,256,False,173,5.0,0.9999114050531752,53504,3.0280370975590096,8.789140505678624,6.942792576190698,1.7257941047092573,2.9618064920918923,2.6034177682189137,53504,3.030805254255838,6.818344004478233,5.149089890957869,1.72564120807232,2.610094506153643,2.233976685639789
chroma-radius5,128.0,0.8879400725885657,24,432,False,173,5.0,1.0000048231233913,107008,3.050248492761257,8.373774708875997,9.859091970944547,1.7309142722738584,2.797223367739337,3.1128717373543187,107008,3.0538223496239043,6.578197801552439,7.904546970382519,1.7309226206869734,2.4634085211556735,2.7822027891710968
chroma-radius5,128.0,0.9873470825028426,24,256,True,173,1.0,1.0000099909441909,53504,3.01841492478231,18.940741325210738,17.03964132952773,1.7277157704118156,4.340793799677747,4.10677008512724,53504,3.0191367414676167,18.496473486925456,16.581789634821885,1.7277330319236555,4.289746674021423,4.050706048151463
chroma-radius5,128.0,0.9870094232611207,24,432,True,173,1.0,1.0000686691083243,107008,3.033355763900934,19.364645792467993,20.72568566937394,1.7312958058045869,4.316989223804135,4.532801151167823,107008,3.034528324626533,18.839997425939178,20.231369783531083,1.7314146923438172,4.256695720898983,4.477926391777542
chroma-radius5,128.0,0.8712331558512253,24,256,True,173,5.0,0.9999113693699304,53504,3.0280435546259152,8.78914290011412,6.942795214753141,1.7257946997192932,2.9618068985342756,2.603418268272367,53504,3.030811634028338,6.81834654277205,5.149092223368108,1.7256417414476863,2.610094994048873,2.2339772020690223
chroma-radius5,128.0,0.8879400986974577,24,432,True,173,5.0,1.0000048022789843,107008,3.0502551770739106,8.373776969689276,9.859095639338703,1.7309148799463487,2.797223778478345,3.112872314271423,107008,3.0538290559550174,6.57819992888164,7.904550336273736,1.7309231922825004,2.46340896143975,2.78220337979267
chroma-radius5,200.0,0.9289285490121028,8,256,False,173,1.0,0.9999186243357191,53504,11.838104830007294,13.838987630310424,14.743587430907022,3.439543161973231,3.7199466851645475,3.8390168514657494,53504,11.837090623979993,11.854516846544048,12.810206994492875,3.4392632668636023,3.4428219894157275,3.5784758261501888
chroma-radius5,200.0,0.9282351931772114,8,432,False,173,1.0,0.9999235562274096,107008,11.780092589090668,13.866381222223152,14.760194600581983,3.4308928392117934,3.7216234513475244,3.827740704636201,107008,11.779288099836874,11.87277464556577,12.811539086018666,3.4306305688198107,3.443655067366153,3.563596261643153
chroma-radius5,200.0,0.8300221973252891,8,256,False,173,5.0,0.9999830651863914,53504,11.831357932849345,1.3126869857303967,1.793818826811906,3.4375520960910757,1.1448996307305686,1.3389973054506132,53504,11.831282005304772,0.8892005523186596,1.2505743143014476,3.4374938817870584,0.9423818448048231,1.1181126592616015
chroma-radius5,200.0,0.8353709438372203,8,432,False,173,5.0,0.9999824551866423,107008,11.774827286580596,1.3617299626779682,2.0673973271390507,3.4290566727115834,1.163595451467217,1.388773608536821,107008,11.774761713511388,0.9286998683597584,1.5110643704199098,3.4289965105522677,0.9594015259800466,1.1706091996452772
chroma-radius5,200.0,0.9289285518007904,8,256,True,173,1.0,0.9999186276128911,53504,11.838111770933144,13.838987816627245,14.743587904832587,3.439544286796475,3.7199467092584984,3.8390169152216536,53504,11.837097597472411,11.854517087025366,12.810207472661235,3.4392644028672916,3.442822023043177,3.5784758951178324
chroma-radius5,200.0,0.9282352027130206,8,432,True,173,1.0,0.9999235590702382,107008,11.7800994209832,13.866381131592593,14.760195158730204,3.4308939579444737,3.721623442261718,3.8277407719327057,107008,11.779294945372802,11.87277476465721,12.81153991021415,3.4306316972204143,3.44365508846162,3.563596366159209
chroma-radius5,200.0,0.8300222056585559,8,256,True,173,5.0,0.9999830634080185,53504,11.83136469316817,1.3126871218520952,1.7938189991715965,3.4375532408771616,1.1448996852027162,1.338997371875651,53504,11.831288717134429,0.8892006474434655,1.2505744737598785,3.437495020440506,0.9423818917293451,1.118112732142114
chroma-radius5,200.0,0.8353709534193049,8,432,True,173,5.0,0.9999824551270095,107008,11.774834002415979,1.361730000961789,2.0673974871059335,3.429057818062854,1.1635954757483529,1.3887736553996821,107008,11.774768408888825,0.9286999225441059,1.5110645381665113,3.428997655678959,0.9594015627188823,1.170609247622446
chroma-radius5,200.0,0.9873728381991426,24,256,False,173,1.0,0.9999845981526455,53504,11.840734542271749,18.99927177140604,17.089362492285268,3.440278329911835,4.347337046434145,4.112611742590428,53504,11.84054475049924,18.555751672135774,16.630998364016,3.4402253432701406,4.2963938391105305,4.056500213208522
chroma-radius5,200.0,0.9870220450162384,24,432,False,173,1.0,0.999993053002162,107008,11.785034408812555,19.42490286653863,20.782289367977953,3.432001828920243,4.323198559082664,4.53913898931142,107008,11.78508519168929,18.90106027594179,20.286601396882958,3.4319779868109577,4.26286828057495,4.4842495075611195
chroma-radius5,200.0,0.8714331842250195,24,256,False,173,5.0,0.9999304935475483,53504,11.832931781258118,8.841380215238498,6.980517577824922,3.4384797813257117,2.9695056096552586,2.608090563396452,53504,11.832271622944333,6.861987492599721,5.184003138005287,3.4382407847942846,2.617517872511031,2.238400858172976
chroma-radius5,200.0,0.8880119153145251,24,432,False,173,5.0,0.9999431727504747,107008,11.781063229110114,8.442254227658863,9.882531885876725,3.4306331133945673,2.8021660950617466,3.118601152947931,107008,11.780837104485038,6.643759784982684,7.9215619245403746,3.4304381599506026,2.4677079518906324,2.787770516632641
chroma-radius5,200.0,0.9873728361120904,24,256,True,173,1.0,0.9999846029005173,53504,11.840741751055422,18.999271130836615,17.08936274648523,3.440279467445324,4.347336977312822,4.112611774418622,53504,11.840552066477908,18.555751024122674,16.630998442894796,3.4402264971201153,4.296393769712537,4.056500227758208
chroma-radius5,200.0,0.9870220421595182,24,432,True,173,1.0,0.9999930579824522,107008,11.785040819372632,19.424902118704473,20.782290286026278,3.4320028654341996,4.323198494877888,4.539139088108922,107008,11.785091715540236,18.901059511959428,20.286602152573227,3.431979040410084,4.262868210345331,4.484249586741331
chroma-radius5,200.0,0.8714332038976367,24,256,True,173,5.0,0.9999305045054508,53504,11.832938374825442,8.841380205995222,6.980518138360271,3.438480862785634,2.969505612957887,2.608090674485255,53504,11.832278429478123,6.861987805061831,5.1840037640287076,3.438241903857577,2.6175179362660623,2.238401004870676
chroma-radius5,200.0,0.8880119298629848,24,432,True,173,5.0,0.9999431747015692,107008,11.781069509359344,8.442254194511685,9.8825329301596,3.430634166752892,2.802166118737218,3.118601318985031,107008,11.780843377125825,6.643759921536528,7.921563037767891,3.4304392199425595,2.467708014478112,2.787770707925632
chroma-radius5,30.0,0.9269653748210229,8,256,False,619,1.0,1.0020030519526366,53504,1.3737130648888836,13.558785239074691,13.584080143142701,0.82705317320391,3.6438782486130292,3.6829739536292183,53504,1.4152170259099792,11.71477222174844,11.698849950642185,0.8287098036774304,3.375277090544112,3.4164331981932983
chroma-radius5,30.0,0.9268139812484516,8,432,False,619,1.0,1.0023242055270531,107008,1.3815722990342885,13.499090700256465,13.453335250365134,0.8259842326309179,3.653392650602146,3.667005433984128,107008,1.4237461611269926,11.630600499121579,11.57878634558196,0.8279039897496574,3.3834381677007883,3.4011976125308707
chroma-radius5,30.0,0.8048831685647226,8,256,False,619,5.0,0.9996993769133871,53504,1.6470784090452153,1.7199100607813584,1.5926180162048582,0.8319279298114897,1.0793838951481698,1.2320681964790599,53504,1.6586224980696804,1.3096599137172797,1.0540601381402457,0.8316778330693902,0.8735882774586515,0.9874360198204405
chroma-radius5,30.0,0.8057567470432458,8,432,False,619,5.0,0.9998375194134889,107008,1.6619130225569954,1.5797059685178394,1.5568591543109793,0.8345643581716794,1.0842237531936778,1.2273906620397883,107008,1.6733689730110912,1.1683465134213153,1.0421155859647837,0.8344287576652824,0.8688182108794494,0.9931998635985078
chroma-radius5,30.0,0.9269653684565791,8,256,True,619,1.0,1.0020030474483264,53504,1.3737121591985608,13.558782601229957,13.584077313241755,0.8270530623990879,3.643877885943794,3.682973567845911,53504,1.4152160723905949,11.714769830953522,11.698847333049653,0.8287096889253569,3.3752767352414956,3.4164328131365806
chroma-radius5,30.0,0.9268139754377359,8,432,True,619,1.0,1.0023242041655125,107008,1.3815714155682042,13.49908805520176,13.453332445226906,0.8259841406785516,3.6533922861753094,3.667005050643799,107008,1.4237452439356646,11.630598102938972,11.578783779268717,0.8279038964589639,3.3834378106807086,3.401197233995465
chroma-radius5,30.0,0.8048831634787688,8,256,True,619,5.0,0.9996993801853351,53504,1.6470773479952445,1.7199097685411533,1.5926176118146307,0.8319278152961888,1.07938376925235,1.2320680249233544,53504,1.6586214458239006,1.3096597151220803,1.0540598650457906,0.8316777213105399,0.8735881707081291,0.9874358753107395
chroma-radius5,30.0,0.8057567387593982,8,432,True,619,5.0,0.9998375182144584,107008,1.6619120017681803,1.579705666153447,1.556858752789962,0.8345642733203017,1.084223613987875,1.2273904936702422,107008,1.673367938251597,1.168346304173037,1.0421153078084446,0.8344286718270234,0.8688180895076859,0.993199717996295
chroma-radius5,30.0,0.9875215363339233,24,256,False,619,1.0,1.0050906163783946,53504,1.2648645302935535,22.585142124101,18.969809923609667,0.8277425202487776,4.696485521948467,4.325911517034013,53504,1.281342884620892,22.112946541579337,18.45253195968236,0.8319562398794497,4.644647682718775,4.264572311104291
chroma-radius5,30.0,0.9873902392111792,24,432,False,619,1.0,1.0048771486511106,107008,1.2702388793393962,22.63284257785849,19.991802959511087,0.8256084721767253,4.7524202883306454,4.427724867217571,107008,1.286920017456642,22.114068844256675,19.458077616841322,0.8296350874231474,4.697997895367067,4.365976701168036
chroma-radius5,30.0,0.9081788702530753,24,256,False,619,5.0,1.0035176860156496,53504,1.525605732221576,12.497816466482394,8.572596486178504,0.8568727990391604,3.4219751185933855,2.836878580901236,53504,1.5677908622199543,10.71928022383635,6.984634172874894,0.859887008501531,3.146612529529854,2.528801656265516
chroma-radius5,30.0,0.8999311332936096,24,432,False,619,5.0,1.001860674246126,107008,1.534335360374892,11.524373108972105,9.016118722598343,0.8478726502133684,3.39472483557692,2.899664482914642,107008,1.5781188747596584,9.564648604886859,7.232074813021703,0.8494502650176151,3.092202111781277,2.5653276910723677
chroma-radius5,30.0,0.9875215354768467,24,256,True,619,1.0,1.0050906394344796,53504,1.2648638080347832,22.585137870376663,18.96980607366015,0.8277424367994084,4.6964850733898835,4.325911076246745,53504,1.2813421746975888,22.112942319013467,18.452528246664304,0.8319561750897717,4.644647230681384,4.264571877562573
chroma-radius5,30.0,0.9873902386817414,24,432,True,619,1.0,1.0048771596545727,107008,1.2702381181835756,22.632837969741228,19.991798957406708,0.8256083670170531,4.752419806576269,4.427724420963969,107008,1.2869192400835137,22.11406430012752,19.458073729058782,0.8296349908351462,4.697997414976418,4.365976260561967
chroma-radius5,30.0,0.9081788556677509,24,256,True,619,5.0,1.003517677983038,53504,1.5256049391445061,12.497813723281023,8.572594615656108,0.8568727411061808,3.4219747293198535,2.8368782637883596,53504,1.5677900215260394,10.719277699069199,6.984632363834261,0.8598869434818354,3.1466121378648535,2.5288013122398842
chroma-radius5,30.0,0.8999311191729649,24,432,True,619,5.0,1.001860678664957,107008,1.5343344636375633,11.524370350130178,9.016116696056919,0.8478725602733705,3.3947244290059406,2.8996641459225745,107008,1.5781179866923651,9.564646101934592,7.232072909653748,0.8494501786568737,3.092201706214094,2.565327336979277
chroma-radius5,128.0,0.9281152877491766,8,256,False,619,1.0,0.9999010714765229,53504,3.072756249504591,14.003155834373993,14.074600626805566,1.7374680473128232,3.716420420656642,3.750862143988928,53504,3.075708608889562,12.083934101573217,12.142080368513053,1.737296162164314,3.446890040305998,3.4835856368909623
chroma-radius5,128.0,0.927857205003626,8,432,False,619,1.0,0.9999301710679637,107008,3.050041976625717,13.961435804240065,13.942053266577105,1.7299693337480315,3.725092837981526,3.733880571724697,107008,3.053273192489235,12.023453713185743,12.01889458831112,1.7298485318370003,3.45409030270386,3.4667651142919143
chroma-radius5,128.0,0.8032990158048404,8,256,False,619,5.0,0.9999398775928753,53504,3.09025234310229,1.4655228392161541,1.5907539230418142,1.735316756881882,1.1070629028464005,1.2568732148391788,53504,3.091034564864779,1.0288959039863028,1.0221085653653454,1.7352124254613344,0.8944393666959375,1.0050971528952393
chroma-radius5,128.0,0.8040309343102217,8,432,False,619,5.0,0.9999519946884871,107008,3.0703335403855703,1.3650723977671497,1.5657970951156672,1.7284536396018957,1.1064588424946176,1.250026503716672,107008,3.0711874192364546,0.9242542884365887,1.0242273653405751,1.728370664646491,0.8840218601344315,1.0099937387386921
chroma-radius5,128.0,0.928115296301692,8,256,True,619,1.0,0.9999010814768503,53504,3.072763060246217,14.003159321946974,14.074604436699753,1.73746869298839,3.7164208707319384,3.7508626506295535,53504,3.0757156442534566,12.083937410968604,12.142083833641285,1.7372968251512608,3.4468904955985766,3.483586133433425
chroma-radius5,128.0,0.927857212750209,8,432,True,619,1.0,0.9999301666497009,107008,3.050048988028796,13.961439199089497,13.942057254275056,1.7299699968312865,3.7250932831091306,3.733881105368465,107008,3.0532803323803646,12.02345691576382,12.018898166654484,1.7298491872304909,3.4540907530010525,3.466765629914512
chroma-radius5,128.0,0.8032990175215151,8,256,True,619,5.0,0.9999398973020575,53504,3.090260042280252,1.465523459073488,1.590754602531014,1.735317382667028,1.107063105528236,1.2568734836219981,53504,3.091042428527358,1.0288964024520109,1.0221089738067886,1.7352130854105432,0.8944395497728936,1.005097354770028
chroma-radius5,128.0,0.8040309739060425,8,432,True,619,5.0,0.9999520067415304,107008,3.0703414574602585,1.3650730036029806,1.5657977303178492,1.7284542884753962,1.1064590620008152,1.2500267550391067,107008,3.0711954557595225,0.924254793255337,1.024227890113138,1.7283713343219764,0.8840220757974927,1.0099939943586862
chroma-radius5,128.0,0.987807975261194,24,256,False,619,1.0,1.0001444991466366,53504,3.0658153590282033,23.240478222503135,19.56791283467376,1.7383235915013961,4.767353639701607,4.395326168915615,53504,3.0675462618080327,22.75920039919773,19.03803869285863,1.7385747777769462,4.716298982723984,4.334058325282542
chroma-radius5,128.0,0.9875757329103557,24,432,False,619,1.0,1.000117879125757,107008,3.0428606886072735,23.31694661562743,20.616498245074105,1.7308430634124654,4.822652068829282,4.498643576558916,107008,3.044492606212069,22.79122081722516,20.069866521383094,1.7310470936796032,4.768027882457403,4.437069435612248
chroma-radius5,128.0,0.9103169820343697,24,256,False,619,5.0,0.9999889390107018,53504,3.088683321177059,12.871789584960467,8.836357361298427,1.7393151871397776,3.51004085333845,2.9049235841847914,53504,3.092109642831187,11.010003728019859,7.174412395970226,1.7392959485931065,3.2352433170059967,2.595318866566436
chroma-radius5,128.0,0.9019726901004512,24,432,False,619,5.0,0.9998843898824746,107008,3.063952063538322,12.055083780058796,9.259829336759578,1.730806342950481,3.4685505908052328,2.9652235069757045,107008,3.067190600072522,10.05834777019846,7.3887746089350355,1.7306062442257588,3.1683984409073114,2.62720798431396
chroma-radius5,128.0,0.9878079806481344,24,256,True,619,1.0,1.0001444975873341,53504,3.065821722775798,23.240483325449237,19.567917918458672,1.7383242300327202,4.7673541474727195,4.395326734729022,53504,3.06755268287454,22.759205194103235,19.038044150279593,1.7385754136899645,4.716299474941617,4.334058946182146
chroma-radius5,128.0,0.9875757308152925,24,432,True,619,1.0,1.0001178737104892,107008,3.0428671649033694,23.31695140454108,20.616503773780583,1.7308436950052506,4.8226525693178734,4.498644174568792,107008,3.044499107975163,22.79122523313226,20.06987199979246,1.7310477159738578,4.768028347313376,4.437070037684908
chroma-radius5,128.0,0.9103169955473402,24,256,True,619,5.0,0.9999889235065798,53504,3.0886906367293023,12.87179359175924,8.836360415233463,1.73931585965975,3.5100413881384895,2.9049240796809386,53504,3.092117038047787,11.010007369341427,7.174415128664591,1.7392965941390748,3.2352438414334403,2.5953193701866124
chroma-radius5,128.0,0.901972716729393,24,432,True,619,5.0,0.9998843659449941,107008,3.063959529045217,12.05508716476141,9.259832685460276,1.7308070042657095,3.468551082453603,2.965224043737779,107008,3.0671980794812312,10.058351111935739,7.388777780188422,1.7306068640333736,3.168398971415635,2.6272085558397116
chroma-radius5,200.0,0.9282012883466837,8,256,False,619,1.0,0.9999281932764127,53504,11.806581867091689,14.039369881755945,14.116177442119445,3.4341685530722112,3.722957640689104,3.7565836900480654,53504,11.806059455083755,12.111573798267969,12.179584284092346,3.4339219566801686,3.4532626098009396,3.4892342585714773
chroma-radius5,200.0,0.9279235011973133,8,432,False,619,1.0,0.9999313720830466,107008,11.749367621407012,13.999951760882505,13.983787027138575,3.425511033948337,3.7314083753375282,3.739488128561616,107008,11.74901806978783,12.054437177862754,12.056251456170484,3.425275948261576,3.4602130860873386,3.472201043946724
chroma-radius5,200.0,0.8030292502447278,8,256,False,619,5.0,0.9999744530346572,53504,11.800851437940066,1.4319868344316304,1.5910534827330831,3.4320992997322652,1.109643242825276,1.2589311358315152,53504,11.80064919376864,0.9930418687427502,1.0194442753510318,3.432011620010402,0.8962684929427381,1.006357955491165
chroma-radius5,200.0,0.8037593874637194,8,432,False,619,5.0,0.9999771691458368,107008,11.74571187844069,1.3385929458921382,1.5678270280957902,3.423658997564151,1.1080815814250602,1.2517594203741704,107008,11.745589474131533,0.8949904512312136,1.0238054374296774,3.423580832504873,0.8849126485048516,1.0111465167139555
chroma-radius5,200.0,0.9282013042530787,8,256,True,619,1.0,0.999928188918214,53504,11.806588311717556,14.039370249605595,14.116178086162876,3.434169638884749,3.7229576790918357,3.756583774361678,53504,11.806065757352679,12.111574415873976,12.179585382828405,3.433923027447944,3.4532626865544844,3.4892344144805696
chroma-radius5,200.0,0.9279235161322305,8,432,True,619,1.0,0.9999313804031362,107008,11.74937415920336,13.999952137279752,13.983787624566935,3.42551214612883,3.73140841908251,3.7394882083723764,107008,11.749024755059246,12.054437791861599,12.056252472942216,3.4252770888663107,3.4602131659680593,3.4722011902152317
chroma-radius5,200.0,0.8030292778615349,8,256,True,619,5.0,0.9999744657893126,53504,11.800857868032322,1.431987161646014,1.5910536111531366,3.432100422813874,1.1096433567433783,1.2589311842096926,53504,11.80065590505202,0.9930421429521515,1.0194444571346237,3.4320127868385772,0.8962686000889718,1.0063580421539535
chroma-radius5,200.0,0.8037594039313452,8,432,True,619,5.0,0.9999771646039992,107008,11.745718524419523,1.3385931791003347,1.5678271911456514,3.423660166818102,1.1080816561554676,1.2517594840211341,107008,11.745595998822397,0.8949906509820209,1.0238055978769547,3.4235819861824206,0.8849127200388286,1.0111465945024276
chroma-radius5,200.0,0.987836879050525,24,256,False,619,1.0,1.0000070169679653,53504,11.809788579351885,23.30172596270771,19.61952682641741,3.4350997882144694,4.774033204921817,4.40131341255767,53504,11.81022560544858,22.819242816061784,19.088256540048732,3.4351238921996408,4.723075825382885,4.340055184784478
chroma-radius5,200.0,0.987589675074522,24,432,False,619,1.0,1.000001068773937,107008,11.752893749512815,23.381636638664045,20.67099892818178,3.4265304760848756,4.8292004775685715,4.504833869349578,107008,11.753228175522887,22.855254696709984,20.122877573075,3.4265341382713426,4.774530290526374,4.443280093055136
chroma-radius5,200.0,0.9105240472740931,24,256,False,619,5.0,0.9999432740511366,53504,11.810475339970871,12.897629283266657,8.852537961242717,3.4342731970646474,3.518615747337661,2.910986602744366,53504,11.810323123866262,11.026200271727339,7.183116775315978,3.434078384658888,3.2438343533669665,2.601354646244934
chroma-radius5,200.0,0.9021462910256624,24,432,False,619,5.0,0.9999223451307445,107008,11.751735460745653,12.107372295068243,9.272237813703718,3.4252960450542735,3.4748133800395866,2.970922356208328,107008,11.751305486811379,10.108809792095435,7.392086697687115,3.4250300541377334,3.174893564568896,2.632577928834951
chroma-radius5,200.0,0.9878368899352202,24,256,True,619,1.0,1.000007013436365,53504,11.809795200310681,23.301726094135166,19.61952764499095,3.435100877562158,4.774033199370327,4.401313499358171,53504,11.81023212502032,22.81924353195698,19.088257651456797,3.4351249694235704,4.723075883695689,4.340055305720751
chroma-radius5,200.0,0.9875896783964131,24,432,True,619,1.0,1.0000010612304824,107008,11.75290048085753,23.381636182948103,20.67100000425241,3.4265315959605434,4.829200437465428,4.504833984084175,107008,11.753234721568875,22.855254590958324,20.12287859638674,3.4265352323003215,4.774530284939174,4.443280202205035
chroma-radius5,200.0,0.9105240590325555,24,256,True,619,5.0,0.9999432581712285,53504,11.810482255276025,12.897630090422613,8.852538980658753,3.4342743665647557,3.5186158274470287,2.9109867516001726,53504,11.810329634601192,11.026201121848308,7.183117879944511,3.434079499556694,3.2438344489814477,2.601354840778417
chroma-radius5,200.0,0.902146304695021,24,432,True,619,5.0,0.9999223401446553,107008,11.751742083241437,12.10737272884487,9.272238829450659,3.4252971861607175,3.4748134496955982,2.9709225127719847,107008,11.751311951809315,10.108810197324855,7.3920879767515055,3.4250311780767277,3.174893635849752,2.6325781594015805
chroma-radius5-sigma4,30.0,0.9463247110033334,8,256,False,173,1.0,1.0014033638149946,53504,1.2690051055914024,13.26683638486105,14.154846750782772,0.7851058429324815,3.6392891270535093,3.7622927255382184,53504,1.2993003954719153,11.824103757911665,12.744671894689658,0.7862076320633938,3.43403078628733,3.569918079296439
chroma-radius5-sigma4,30.0,0.9459222110969094,8,432,False,173,1.0,1.001617613551384,107008,1.3101873673980484,13.28369373814547,14.221432630110167,0.8066480399199589,3.6446793639990642,3.7500592016898606,107008,1.3410397556112188,11.832813722169723,12.809949439201008,0.8079528847205307,3.4397862842424924,3.554825444185222
chroma-radius5-sigma4,30.0,0.8687913483007074,8,256,False,173,5.0,1.0003120242993442,53504,1.5494097020597208,1.3708386735739109,1.7234825325791823,0.7932291370683684,1.1189575859445289,1.3020146502759684,53504,1.5588548940487317,1.0494810992857806,1.323814599472235,0.7934766438340816,0.9658925485803472,1.1365188692636545
chroma-radius5-sigma4,30.0,0.8734673051405374,8,432,False,173,5.0,1.0000933613472567,107008,1.5893449448994934,1.3453208481503036,2.1392441560563147,0.8164457463686687,1.1386604861113894,1.3518335921245908,107008,1.5986067305040497,1.020523719333185,1.7307622227268518,0.8165219708435117,0.9852813087799684,1.1885548720721815
chroma-radius5-sigma4,30.0,0.9463247093932042,8,256,True,173,1.0,1.0014033608164088,53504,1.269004295175498,13.266833635418122,14.154843504774597,0.7851057391266538,3.639288747184276,3.762292294149287,53504,1.2992995537921856,11.824101305043843,12.744668901602378,0.7862075257576818,3.434030426318877,3.5699176599334628
chroma-radius5-sigma4,30.0,0.9459222081560806,8,432,True,173,1.0,1.0016176028059358,107008,1.3101865455871153,13.283690992448133,14.221429551549821,0.806647945214917,3.644678987368926,3.7500587934472134,107008,1.3410389177856374,11.832811233499388,12.809946563939956,0.807952781194499,3.439785922043586,3.5548250424035603
chroma-radius5-sigma4,30.0,0.8687913360519014,8,256,True,173,5.0,1.0003120357919768,53504,1.5494086990968636,1.370838403193874,1.7234820360543592,0.7932290324190553,1.1189574468439787,1.3020144550168389,53504,1.558853915064994,1.049480850651513,1.3238142048565453,0.7934765482684051,0.9658924030914864,1.1365186931004647
chroma-radius5-sigma4,30.0,0.8734672942481292,8,432,True,173,5.0,1.0000933732604311,107008,1.5893439481976612,1.3453205598768334,2.139243596493959,0.8164456443875547,1.1386603493918828,1.351833395607788,107008,1.5986057479004019,1.0205234519960016,1.730761764842828,0.816521878579336,0.9852811644913493,1.1885546962174884
chroma-radius5-sigma4,30.0,0.9904271385213631,24,256,False,173,1.0,1.0024188807432655,53504,1.1579856621094318,18.287236704232743,16.46834855841348,0.7841861502085116,4.26670184006035,4.03870386007962,53504,1.1670708080395162,17.956030737217432,16.13434702269086,0.7860830029863864,4.228287384106037,3.997473068249173
