chroma,brightness,sigma,detail,step,selected,unsupported_reason,baseline_loss,best_loss,selected_loss,max_noise_ratio,max_clean_error,max_bias,feasible_candidates
False,0.062745101749897,0.01600000075995922,0.0,1.0,100,,0.9999999844744027,0.09679815056568848,0.09679815056568848,0.3818592612363305,0.0,0.0,18
False,0.062745101749897,0.03200000151991844,0.0,1.0,,,0.9999999926152836,0.4454181710662466,,,,,13
False,0.062745101749897,0.06400000303983688,0.0,1.0,,,0.9999999965004979,0.5320347740604632,,,,,11
False,0.062745101749897,0.09600000083446503,0.0,1.0,,,0.9999999977236504,0.7277548223149093,,,,,9
False,0.062745101749897,0.12800000607967377,0.0,1.0,100,,0.9999999983139356,0.4764547807846169,0.4764547807846169,0.6982981210934501,0.0,0.0,26
False,0.062745101749897,0.0010000000474974513,50.0,1.0,83,,0.9999991621448334,0.12435602438421135,0.1292590257189912,0.229625043736912,0.0,0.0,33
False,0.062745101749897,0.0020000000949949026,50.0,1.0,93,,0.9999997665971269,0.06163478558539451,0.06428616896389926,0.17983387715605714,0.0,0.0,29
False,0.062745101749897,0.004000000189989805,50.0,1.0,100,,0.9999999223736642,0.04503416844956554,0.04503416844956554,0.20912484606556805,0.0,0.0,25
False,0.062745101749897,0.00800000037997961,50.0,1.0,100,,0.9999999673721606,0.06291765000434173,0.06291765000434173,0.32030961562189264,0.0,0.0,17
False,0.062745101749897,0.012000000104308128,50.0,1.0,100,,0.9999999789400271,0.0870589680716262,0.0870589680716262,0.3716491535624169,0.0,0.0,17
False,0.062745101749897,0.01600000075995922,50.0,1.0,100,,0.9999999844744027,0.11964153055272167,0.11964153055272167,0.40968615341308906,0.0,0.0,17
False,0.062745101749897,0.03200000151991844,50.0,1.0,,,0.9999999926152836,0.458809020347506,,,,,15
False,0.062745101749897,0.06400000303983688,50.0,1.0,100,,0.9999999965004979,0.6108676999454014,0.6108676999454014,0.7976285175958504,0.0,0.0,16
False,0.062745101749897,0.09600000083446503,50.0,1.0,100,,0.9999999977236504,0.7678574628476058,0.7678574628476058,0.8864009548806268,0.0,0.0,5
False,0.062745101749897,0.12800000607967377,50.0,1.0,,,0.9999999983139356,0.8525216592418418,,,,,33
False,0.062745101749897,0.0010000000474974513,100.0,1.0,84,,0.9999991621448334,0.11962348669036957,0.12413904611045291,0.22340191627309158,0.0,0.0,33
False,0.062745101749897,0.0020000000949949026,100.0,1.0,94,,0.9999997665971269,0.05995687694974983,0.06273799574195739,0.17941131625089707,0.0,0.0,29
False,0.062745101749897,0.004000000189989805,100.0,1.0,100,,0.9999999223736642,0.04827118068406436,0.04827118068406436,0.22822497217579876,0.0,0.0,25
False,0.062745101749897,0.00800000037997961,100.0,1.0,100,,0.9999999673721606,0.11696857712385235,0.11696857712385235,0.4043518701697193,0.0,0.0,16
False,0.062745101749897,0.012000000104308128,100.0,1.0,100,,0.9999999789400271,0.2753988228819931,0.2753988228819931,0.5389701961249775,0.0,0.0,14
False,0.062745101749897,0.01600000075995922,100.0,1.0,100,,0.9999999844744027,0.439831158482776,0.439831158482776,0.6836824005726533,0.0,0.0,13
False,0.062745101749897,0.03200000151991844,100.0,1.0,,,0.9999999926152836,,,,,,0
False,0.062745101749897,0.06400000303983688,100.0,1.0,,,0.9999999965004979,,,,,,0
False,0.062745101749897,0.09600000083446503,100.0,1.0,,,0.9999999977236504,,,,,,0
False,0.062745101749897,0.12800000607967377,100.0,1.0,,,0.9999999983139356,0.9986487934022329,,,,,29
False,0.11764705926179886,0.0010000000474974513,0.0,1.0,64,,0.9999965383902213,0.23871172315061318,0.24836645079058192,0.41520051833700006,0.0,0.0,37
False,0.11764705926179886,0.0020000000949949026,0.0,1.0,86,,0.9999991644383365,0.0889966519617027,0.09300936901191643,0.20977502850525445,0.0,0.0,29
False,0.11764705926179886,0.004000000189989805,0.0,1.0,96,,0.9999998072009263,0.03946297827840813,0.04133761255756466,0.17581437336800312,0.0,0.0,25
False,0.11764705926179886,0.00800000037997961,0.0,1.0,100,,0.9999999469968943,0.027137906771318346,0.027137906771318346,0.1641065765871388,0.0,0.0,20
False,0.11764705926179886,0.012000000104308128,0.0,1.0,100,,0.9999999698297929,0.03383887351190501,0.03383887351190501,0.2306564717079917,0.0,0.0,19
False,0.11764705926179886,0.01600000075995922,0.0,1.0,100,,0.9999999782503289,0.04402293927537794,0.04402293927537794,0.28599789240324475,0.0,0.0,18
False,0.11764705926179886,0.03200000151991844,0.0,1.0,100,,0.9999999887711384,0.08872559153511059,0.08872559153511059,0.39066104564727794,0.0,0.0,18
False,0.11764705926179886,0.06400000303983688,0.0,1.0,,,0.9999999941714195,0.4375239736100112,,,,,15
False,0.11764705926179886,0.09600000083446503,0.0,1.0,,,0.9999999961091732,0.6479833333452232,,,,,13
False,0.11764705926179886,0.12800000607967377,0.0,1.0,,,0.9999999970976164,,,,,,0
False,0.11764705926179886,0.0010000000474974513,50.0,1.0,64,,0.9999965383902213,0.23769908285447483,0.2478464897703807,0.41525512858775243,0.0,0.0,37
False,0.11764705926179886,0.0020000000949949026,50.0,1.0,86,,0.9999991644383365,0.08861922505103538,0.09273448453471113,0.20993819382492168,0.0,0.0,29
False,0.11764705926179886,0.004000000189989805,50.0,1.0,97,,0.9999998072009263,0.039228340738556834,0.04097303408089843,0.17576430124196546,0.0,0.0,25
False,0.11764705926179886,0.00800000037997961,50.0,1.0,100,,0.9999999469968943,0.02735630915441223,0.02735630915441223,0.16574021528989022,0.0,0.0,20
False,0.11764705926179886,0.012000000104308128,50.0,1.0,100,,0.9999999698297929,0.036955445938930714,0.036955445938930714,0.24272602046016092,0.0,0.0,18
False,0.11764705926179886,0.01600000075995922,50.0,1.0,100,,0.9999999782503289,0.058619799733437575,0.058619799733437575,0.3218806592122181,0.0,0.0,18
False,0.11764705926179886,0.03200000151991844,50.0,1.0,100,,0.9999999887711384,0.2821778731915081,0.2821778731915081,0.5440110698673367,0.0,0.0,16
False,0.11764705926179886,0.06400000303983688,50.0,1.0,100,,0.9999999941714195,0.6179830889910706,0.6179830889910706,0.8055803233305234,0.0,0.0,16
False,0.11764705926179886,0.09600000083446503,50.0,1.0,100,,0.9999999961091732,0.7658535415066814,0.7658535415066814,0.8912767843957257,0.0,0.0,1
False,0.11764705926179886,0.12800000607967377,50.0,1.0,,,0.9999999970976164,,,,,,0
False,0.11764705926179886,0.0010000000474974513,100.0,1.0,70,,0.9999965383902213,0.21335911506581282,0.2237983391094333,0.34419020064492817,0.0,0.0,37
False,0.11764705926179886,0.0020000000949949026,100.0,1.0,88,,0.9999991644383365,0.08016610981149709,0.08413535793402122,0.20443745918104322,0.0,0.0,33
False,0.11764705926179886,0.004000000189989805,100.0,1.0,100,,0.9999998072009263,0.03654683313918799,0.03654683313918799,0.15868658068256788,0.0,0.0,25
False,0.11764705926179886,0.00800000037997961,100.0,1.0,100,,0.9999999469968943,0.05260725087845049,0.05260725087845049,0.24382283743595917,0.0,0.0,19
False,0.11764705926179886,0.012000000104308128,100.0,1.0,100,,0.9999999698297929,0.1622305319284553,0.1622305319284553,0.44746244467125473,0.0,0.0,17
False,0.11764705926179886,0.01600000075995922,100.0,1.0,100,,0.9999999782503289,0.3565443580344894,0.3565443580344894,0.6101888885323258,0.0,0.0,14
False,0.11764705926179886,0.03200000151991844,100.0,1.0,,,0.9999999887711384,,,,,,0
False,0.11764705926179886,0.06400000303983688,100.0,1.0,,,0.9999999941714195,,,,,,0
False,0.11764705926179886,0.09600000083446503,100.0,1.0,,,0.9999999961091732,,,,,,0
False,0.11764705926179886,0.12800000607967377,100.0,1.0,,,0.9999999970976164,,,,,,0
False,0.250980406999588,0.0010000000474974513,0.0,1.0,38,,0.9999663152051423,0.5257426563180939,0.5488985361840767,0.6571794394630556,0.0,0.0,37
False,0.250980406999588,0.0020000000949949026,0.0,1.0,63,,0.9999915852397626,0.2687863501006464,0.2788003120389181,0.4251828124328349,0.0,0.0,29
False,0.250980406999588,0.004000000189989805,0.0,1.0,83,,0.9999979076843198,0.11170066611983466,0.11719084614461679,0.23186612512549593,0.0,0.0,33
False,0.250980406999588,0.00800000037997961,0.0,1.0,,,0.9999994920278683,,,,,,0
False,0.250980406999588,0.012000000104308128,0.0,1.0,100,,0.9999997884517801,0.03350527694512848,0.03350527694512848,0.1932501069088834,0.0,0.0,22
False,0.250980406999588,0.01600000075995922,0.0,1.0,100,,0.9999998901555907,0.026835007626031818,0.026835007626031818,0.18331408947444558,0.0,0.0,22
False,0.250980406999588,0.03200000151991844,0.0,1.0,100,,0.9999999747111795,0.022553363545769093,0.022553363545769093,0.1739649083633234,0.0,0.0,20
False,0.250980406999588,0.06400000303983688,0.0,1.0,100,,0.9999999897642223,0.08830767448805955,0.08830767448805955,0.3845611423544846,0.0,0.0,18
False,0.250980406999588,0.09600000083446503,0.0,1.0,,,0.9999999928964923,0.6591922538589309,,,,,11
False,0.250980406999588,0.12800000607967377,0.0,1.0,,,0.9999999943983907,,,,,,0
False,0.250980406999588,0.0010000000474974513,50.0,1.0,40,,0.9999663152051423,0.49922982299626895,0.5240150863863707,0.6380538955820514,0.0,0.0,37
False,0.250980406999588,0.0020000000949949026,50.0,1.0,63,,0.9999915852397626,0.2561178104909491,0.2674265195077872,0.42539935060831546,0.0,0.0,29
False,0.250980406999588,0.004000000189989805,50.0,1.0,85,,0.9999979076843198,0.10414349165092102,0.10812890257176187,0.21764731198811868,0.0,0.0,33
False,0.250980406999588,0.00800000037997961,50.0,1.0,,,0.9999994920278683,,,,,,0
False,0.250980406999588,0.012000000104308128,50.0,1.0,100,,0.9999997884517801,0.03249099563952522,0.03249099563952522,0.18871575564494655,0.0,0.0,22
False,0.250980406999588,0.01600000075995922,50.0,1.0,100,,0.9999998901555907,0.030061691545191987,0.030061691545191987,0.1831246447454128,0.0,0.0,22
False,0.250980406999588,0.03200000151991844,50.0,1.0,100,,0.9999999747111795,0.11216778653418655,0.11216778653418655,0.3735055594599502,0.0,0.0,19
False,0.250980406999588,0.06400000303983688,50.0,1.0,100,,0.9999999897642223,0.5426237505703311,0.5426237505703311,0.7408817582383288,0.0,0.0,15
False,0.250980406999588,0.09600000083446503,50.0,1.0,,,0.9999999928964923,,,,,,0
False,0.250980406999588,0.12800000607967377,50.0,1.0,,,0.9999999943983907,,,,,,0
False,0.250980406999588,0.0010000000474974513,100.0,1.0,61,,0.9999663152051423,0.29881369895905885,0.31229154107157997,0.44456641037085814,0.0,0.0,33
False,0.250980406999588,0.0020000000949949026,100.0,1.0,79,,0.9999915852397626,0.15048746098315235,0.15765112692975827,0.2711144559173048,0.0,0.0,33
False,0.250980406999588,0.004000000189989805,100.0,1.0,95,,0.9999979076843198,0.06406891578838803,0.0662624592811943,0.18249736288937032,0.0,0.0,29
False,0.250980406999588,0.00800000037997961,100.0,1.0,,,0.9999994920278683,,,,,,0
False,0.250980406999588,0.012000000104308128,100.0,1.0,100,,0.9999997884517801,0.10294632025444472,0.10294632025444472,0.31626909614773235,0.0,0.0,21
False,0.250980406999588,0.01600000075995922,100.0,1.0,100,,0.9999998901555907,0.19781718105167367,0.19781718105167367,0.4434856891044033,0.0,0.0,19
False,0.250980406999588,0.03200000151991844,100.0,1.0,100,,0.9999999747111795,0.7183508600576246,0.7183508600576246,0.8594040957378074,0.0,0.0,1
False,0.250980406999588,0.06400000303983688,100.0,1.0,,,0.9999999897642223,,,,,,0
False,0.250980406999588,0.09600000083446503,100.0,1.0,,,0.9999999928964923,,,,,,0
False,0.250980406999588,0.12800000607967377,100.0,1.0,,,0.9999999943983907,,,,,,0
False,0.3764705955982208,0.0010000000474974513,0.0,1.0,26,,0.9994589164889985,0.6739804044941431,0.7039845448716889,0.7874743802094587,0.0,0.0,33
False,0.3764705955982208,0.0020000000949949026,0.0,1.0,47,,0.9998646722618815,0.43240049462722663,0.453765863790395,0.5717211788681974,0.0,0.0,37
False,0.3764705955982208,0.004000000189989805,0.0,1.0,70,,0.9999661901637581,0.2167090115292218,0.22606551152907572,0.34384806866014545,0.0,0.0,37
False,0.3764705955982208,0.00800000037997961,0.0,1.0,88,,0.9999915890225997,0.08395403030473017,0.08700390669764846,0.1969482105309552,0.0,0.0,31
False,0.3764705955982208,0.012000000104308128,0.0,1.0,93,,0.9999962970157485,0.05240961084199257,0.054121636998374384,0.18150142166308592,0.0,0.0,27
False,0.3764705955982208,0.01600000075995922,0.0,1.0,100,,0.9999979482079131,0.03841550574220928,0.03841550574220928,0.16893807602813213,0.0,0.0,22
False,0.3764705955982208,0.03200000151991844,0.0,1.0,100,,0.9999995524315727,0.02737430102178697,0.02737430102178697,0.1945019736143223,0.0,0.0,22
False,0.3764705955982208,0.06400000303983688,0.0,1.0,100,,0.9999999063083354,0.04001066852151449,0.04001066852151449,0.21971478573872266,0.0,0.0,20
False,0.3764705955982208,0.09600000083446503,0.0,1.0,100,,0.9999999511171285,0.12851313297690928,0.12851313297690928,0.42554885239331025,0.0,0.0,18
False,0.3764705955982208,0.12800000607967377,0.0,1.0,100,,0.9999999651947332,0.30717822809126144,0.30717822809126144,0.5886698137988956,0.0,0.0,16
False,0.3764705955982208,0.0010000000474974513,50.0,1.0,29,,0.9994589164889985,0.6100595478853537,0.6405245837801365,0.7610565798231931,0.0,0.0,37
False,0.3764705955982208,0.0020000000949949026,50.0,1.0,57,,0.9998646722618815,0.34044827720269333,0.35701437882450515,0.4794358532212191,0.0,0.0,33
False,0.3764705955982208,0.004000000189989805,50.0,1.0,76,,0.9999661901637581,0.17021801744664455,0.17726829934384153,0.2914404869008695,0.0,0.0,33
False,0.3764705955982208,0.00800000037997961,50.0,1.0,91,,0.9999915890225997,0.06818757777071395,0.07077430601823606,0.1857574660169603,0.0,0.0,29
False,0.3764705955982208,0.012000000104308128,50.0,1.0,97,,0.9999962970157485,0.04508681857048255,0.04713597175507706,0.17952318339223208,0.0,0.0,24
False,0.3764705955982208,0.01600000075995922,50.0,1.0,100,,0.9999979482079131,0.038434137011306026,0.038434137011306026,0.1724848680264323,0.0,0.0,22
False,0.3764705955982208,0.03200000151991844,50.0,1.0,100,,0.9999995524315727,0.10317678119893575,0.10317678119893575,0.3178382495795523,0.0,0.0,21
False,0.3764705955982208,0.06400000303983688,50.0,1.0,100,,0.9999999063083354,0.36491978933686986,0.36491978933686986,0.6346465687629278,0.0,0.0,18
False,0.3764705955982208,0.09600000083446503,50.0,1.0,100,,0.9999999511171285,0.6574780384425486,0.6574780384425486,0.8199414671911965,0.0,0.0,13
False,0.3764705955982208,0.12800000607967377,50.0,1.0,,,0.9999999651947332,,,,,,0
False,0.3764705955982208,0.0010000000474974513,100.0,1.0,64,,0.9994589164889985,0.24734396655163518,0.25546123532119364,0.4181226200134185,0.0,0.0,29
False,0.3764705955982208,0.0020000000949949026,100.0,1.0,79,,0.9998646722618815,0.14871896034255153,0.1561351405082354,0.27126731331349063,0.0,0.0,33
False,0.3764705955982208,0.004000000189989805,100.0,1.0,95,,0.9999661901637581,0.06684601030562431,0.06926664143377231,0.1805428171007112,0.0,0.0,29
False,0.3764705955982208,0.00800000037997961,100.0,1.0,100,,0.9999915890225997,0.0601402290917327,0.0601402290917327,0.1969216890844941,0.0,0.0,21
False,0.3764705955982208,0.012000000104308128,100.0,1.0,100,,0.9999962970157485,0.11631435755218818,0.11631435755218818,0.3245898876455361,0.0,0.0,20
False,0.3764705955982208,0.01600000075995922,100.0,1.0,100,,0.9999979482079131,0.22374203003164025,0.22374203003164025,0.46671847042056414,0.0,0.0,19
False,0.3764705955982208,0.03200000151991844,100.0,1.0,100,,0.9999995524315727,0.6905430653227341,0.6905430653227341,0.8295883473774982,0.0,0.0,17
False,0.3764705955982208,0.06400000303983688,100.0,1.0,,,0.9999999063083354,,,,,,0
False,0.3764705955982208,0.09600000083446503,100.0,1.0,,,0.9999999511171285,,,,,,0
False,0.3764705955982208,0.12800000607967377,100.0,1.0,,,0.9999999651947332,,,,,,0
False,0.501960813999176,0.0010000000474974513,0.0,1.0,16,,0.9986598844466749,0.7819702358489917,0.8167481522013086,0.876664324111898,0.0,0.0,33
False,0.501960813999176,0.0020000000949949026,0.0,1.0,33,,0.9996641464930627,0.5725960936184135,0.5984279228726762,0.7262842427345321,0.0,0.0,37
False,0.501960813999176,0.004000000189989805,0.0,1.0,61,,0.9999160018925003,0.2989855578758221,0.3121323478293887,0.44355901318780205,0.0,0.0,33
False,0.501960813999176,0.00800000037997961,0.0,1.0,81,,0.999979013928152,0.13337961599800552,0.13887206260054943,0.24979257199505295,0.0,0.0,34
False,0.501960813999176,0.012000000104308128,0.0,1.0,89,,0.9999906910247959,0.07742359297798226,0.08058379197466371,0.19260063527045798,0.0,0.0,30
False,0.501960813999176,0.01600000075995922,0.0,1.0,93,,0.9999947804652601,0.05546503752747996,0.05740917408432549,0.18008939755314274,0.0,0.0,27
False,0.501960813999176,0.03200000151991844,0.0,1.0,100,,0.999998730500477,0.029739332234557166,0.029739332234557166,0.16959539374851335,0.0,0.0,22
False,0.501960813999176,0.06400000303983688,0.0,1.0,100,,0.9999997282237238,0.043153847829296786,0.043153847829296786,0.21532343962859962,0.0,0.0,21
False,0.501960813999176,0.09600000083446503,0.0,1.0,100,,0.9999998960826747,0.0910294166572205,0.0910294166572205,0.3087997641623607,0.0,0.0,20
False,0.501960813999176,0.12800000607967377,0.0,1.0,100,,0.9999999428970272,0.19438805690609973,0.19438805690609973,0.4917282994963142,0.0,0.0,18
False,0.501960813999176,0.0010000000474974513,50.0,1.0,29,,0.9986598844466749,0.6100685276240011,0.6405215394908805,0.7610597863149443,0.0,0.0,29
False,0.501960813999176,0.0020000000949949026,50.0,1.0,53,,0.9996641464930627,0.3794620601572334,0.3955098722965206,0.5161558864784709,0.0,0.0,37
False,0.501960813999176,0.004000000189989805,50.0,1.0,65,,0.9999160018925003,0.2140634198027799,0.22216104866013198,0.4092214294071224,0.0,0.0,37
False,0.501960813999176,0.00800000037997961,50.0,1.0,88,,0.999979013928152,0.08695790240992725,0.09084446563490639,0.20175954240082253,0.0,0.0,31
False,0.501960813999176,0.012000000104308128,50.0,1.0,95,,0.9999906910247959,0.056396278865777555,0.0584682777015785,0.17932494557691384,0.0,0.0,26
False,0.501960813999176,0.01600000075995922,50.0,1.0,99,,0.9999947804652601,0.04733985666941296,0.0493403377600181,0.18360474272038346,0.0,0.0,22
False,0.501960813999176,0.03200000151991844,50.0,1.0,100,,0.999998730500477,0.11347248008438712,0.11347248008438712,0.328414121715956,0.0,0.0,21
False,0.501960813999176,0.06400000303983688,50.0,1.0,100,,0.9999997282237238,0.3541081983221956,0.3541081983221956,0.598276851333165,0.0,0.0,19
False,0.501960813999176,0.09600000083446503,50.0,1.0,100,,0.9999998960826747,0.5583157772221364,0.5583157772221364,0.7685148747540986,0.0,0.0,16
False,0.501960813999176,0.12800000607967377,50.0,1.0,100,,0.9999999428970272,0.7283554384269816,0.7283554384269816,0.8675575009321771,0.0,0.0,14
False,0.501960813999176,0.0010000000474974513,100.0,1.0,61,,0.9986598844466749,0.30120294140158604,0.31450761348733103,0.44463675182386986,0.0,0.0,33
False,0.501960813999176,0.0020000000949949026,100.0,1.0,65,,0.9996641464930627,0.20635408194851024,0.2120791537230653,0.41387584436271807,0.0,0.0,29
False,0.501960813999176,0.004000000189989805,100.0,1.0,91,,0.9999160018925003,0.09291353352847599,0.09712290226304014,0.2000887212965565,0.0,0.0,29
False,0.501960813999176,0.00800000037997961,100.0,1.0,98,,0.999979013928152,0.07217427848428747,0.07466786038598884,0.2285941933104778,0.0,0.0,22
False,0.501960813999176,0.012000000104308128,100.0,1.0,100,,0.9999906910247959,0.12424207390798037,0.12424207390798037,0.3258654244877836,0.0,0.0,20
False,0.501960813999176,0.01600000075995922,100.0,1.0,100,,0.9999947804652601,0.23257804339648486,0.23257804339648486,0.4696122247411479,0.0,0.0,19
False,0.501960813999176,0.03200000151991844,100.0,1.0,100,,0.999998730500477,0.7073058416179338,0.7073058416179338,0.8377023156239796,0.0,0.0,18
False,0.501960813999176,0.06400000303983688,100.0,1.0,,,0.9999997282237238,,,,,,0
False,0.501960813999176,0.09600000083446503,100.0,1.0,,,0.9999998960826747,,,,,,0
False,0.501960813999176,0.12800000607967377,100.0,1.0,,,0.9999999428970272,,,,,,0
False,0.7843137383460999,0.0010000000474974513,0.0,1.0,7,,0.988401714576217,0.8753215451268377,0.9139863533680386,0.9547147267874492,0.0,0.0,33
False,0.7843137383460999,0.0020000000949949026,0.0,1.0,23,,0.997027667516567,0.7036741820379313,0.7364051708487778,0.8143920585713691,0.0,0.0,33
False,0.7843137383460999,0.004000000189989805,0.0,1.0,42,,0.9992530914709759,0.48042217132322346,0.5037129767160802,0.6192280152359699,0.0,0.0,33
False,0.7843137383460999,0.00800000037997961,0.0,1.0,63,,0.9998128984378547,0.2500302669215028,0.26217371488892627,0.42715896409972576,0.0,0.0,27
False,0.7843137383460999,0.012000000104308128,0.0,1.0,79,,0.9999168396410449,0.14936772675610022,0.15601880566028503,0.26882179743291673,0.0,0.0,30
False,0.7843137383460999,0.01600000075995922,0.0,1.0,86,,0.9999532371605496,0.10082881562548812,0.10538159774849175,0.21678256337221802,0.0,0.0,30
False,0.7843137383460999,0.03200000151991844,0.0,1.0,,combined boundary failure in bright high-noise Detail-0 interpolation cell,0.9999883320894158,0.044841120703197505,,,,,22
False,0.7843137383460999,0.06400000303983688,0.0,1.0,,combined boundary failure in bright high-noise Detail-0 interpolation cell,0.9999971178855799,0.048257946313149856,,,,,21
False,0.7843137383460999,0.09600000083446503,0.0,1.0,100,,0.9999987501707152,0.1086945433232506,0.1086945433232506,0.3318528660550245,0.0,0.0,20
False,0.7843137383460999,0.12800000607967377,0.0,1.0,100,,0.9999993275764045,0.20144097379870732,0.20144097379870732,0.45543104445191807,0.0,0.0,19
False,0.7843137383460999,0.0010000000474974513,50.0,1.0,29,,0.988401714576217,0.6156722902050533,0.6427353291807698,0.7612207560027615,0.0,0.0,29
False,0.7843137383460999,0.0020000000949949026,50.0,1.0,44,,0.997027667516567,0.45225335015424634,0.4741400823409995,0.6004327296779309,0.0,0.0,37
False,0.7843137383460999,0.004000000189989805,50.0,1.0,64,,0.9992530914709759,0.24513415593769686,0.2532712567871502,0.417889606110214,0.0,0.0,29
False,0.7843137383460999,0.00800000037997961,50.0,1.0,83,,0.9998128984378547,0.1264362097291665,0.13137850231471404,0.2387907774021956,0.0,0.0,31
False,0.7843137383460999,0.012000000104308128,50.0,1.0,92,,0.9999168396410449,0.07838876712565924,0.08149626341920296,0.1885547794527948,0.0,0.0,28
False,0.7843137383460999,0.01600000075995922,50.0,1.0,97,,0.9999532371605496,0.06310637002755665,0.0650564366188081,0.18645574426146816,0.0,0.0,26
False,0.7843137383460999,0.03200000151991844,50.0,1.0,100,,0.9999883320894158,0.12317239428245925,0.12317239428245925,0.3317764284143024,0.0,0.0,21
False,0.7843137383460999,0.06400000303983688,50.0,1.0,100,,0.9999971178855799,0.3877855855806511,0.3877855855806511,0.6207838143769752,0.0,0.0,19
False,0.7843137383460999,0.09600000083446503,50.0,1.0,100,,0.9999987501707152,0.5913123864356028,0.5913123864356028,0.7703516697482629,0.0,0.0,18
False,0.7843137383460999,0.12800000607967377,50.0,1.0,100,,0.9999993275764045,0.7195598393499781,0.7195598393499781,0.8512890960808683,0.0,0.0,17
False,0.7843137383460999,0.0010000000474974513,100.0,1.0,41,,0.988401714576217,0.4852036731335596,0.5083872155724166,0.6295753928638281,0.0,0.0,33
False,0.7843137383460999,0.0020000000949949026,100.0,1.0,63,,0.997027667516567,0.2745808111527269,0.2860865360495354,0.4314699900874724,0.0,0.0,29
False,0.7843137383460999,0.004000000189989805,100.0,1.0,80,,0.9992530914709759,0.18149749528538542,0.18922371768604743,0.28296178578400377,0.0,0.0,37
False,0.7843137383460999,0.00800000037997961,100.0,1.0,97,,0.9998128984378547,0.10228459043410526,0.10680303053796877,0.23529622529779895,0.0,0.0,25
False,0.7843137383460999,0.012000000104308128,100.0,1.0,98,,0.9999168396410449,0.14839370118781753,0.1548857897009025,0.35247095297848036,0.0,0.0,21
False,0.7843137383460999,0.01600000075995922,100.0,1.0,99,,0.9999532371605496,0.24911382083348116,0.2588289152985082,0.48680569063812273,0.0,0.0,19
False,0.7843137383460999,0.03200000151991844,100.0,1.0,99,,0.9999883320894158,0.7154339034525231,0.72561332130924,0.8463593244824575,0.0,0.0,18
False,0.7843137383460999,0.06400000303983688,100.0,1.0,,,0.9999971178855799,,,,,,0
False,0.7843137383460999,0.09600000083446503,100.0,1.0,,,0.9999987501707152,,,,,,0
False,0.7843137383460999,0.12800000607967377,100.0,1.0,,,0.9999993275764045,,,,,,0
False,0.9411764740943909,0.0010000000474974513,0.0,1.0,5,,0.9850132507320697,0.891915138341493,0.9340809882136443,0.9703769799567218,0.0,0.0,33
False,0.9411764740943909,0.0020000000949949026,0.0,1.0,19,,0.9961195894591766,0.7479728325407156,0.7805658509454316,0.8498927486210427,0.0,0.0,37
False,0.9411764740943909,0.004000000189989805,0.0,1.0,36,,0.9990229098919534,0.5400239541932143,0.565938854533579,0.6766681694943948,0.0,0.0,33
False,0.9411764740943909,0.00800000037997961,0.0,1.0,62,,0.9997552126508285,0.2807789722594671,0.2934078116244081,0.4359681537873919,0.0,0.0,28
False,0.9411764740943909,0.012000000104308128,0.0,1.0,74,,0.9998912005108633,0.1852243563901993,0.19424894613195898,0.31197498429242915,0.0,0.0,31
False,0.9411764740943909,0.01600000075995922,0.0,1.0,83,,0.9999388006907615,0.1252211848924212,0.13041986005152886,0.2396404430519492,0.0,0.0,31
False,0.9411764740943909,0.03200000151991844,0.0,1.0,,combined boundary failure in bright high-noise Detail-0 interpolation cell,0.9999847123848953,0.054746979444242616,,,,,25
False,0.9411764740943909,0.06400000303983688,0.0,1.0,,combined boundary failure in bright high-noise Detail-0 interpolation cell,0.999996195263805,0.05127015288411625,,,,,21
False,0.9411764740943909,0.09600000083446503,0.0,1.0,100,,0.9999983236107634,0.11187557765983194,0.11187557765983194,0.3345899095771071,0.0,0.0,20
False,0.9411764740943909,0.12800000607967377,0.0,1.0,100,,0.9999990695622054,0.20992014423575456,0.20992014423575456,0.46186189004808936,0.0,0.0,19
False,0.9411764740943909,0.0010000000474974513,50.0,1.0,29,,0.9850132507320697,0.6037398959178669,0.6334556082880424,0.7618359935790548,0.0,0.0,29
False,0.9411764740943909,0.0020000000949949026,50.0,1.0,44,,0.9961195894591766,0.4585064742936027,0.4776831582866584,0.6002818168579864,0.0,0.0,37
False,0.9411764740943909,0.004000000189989805,50.0,1.0,63,,0.9990229098919534,0.24910852739643458,0.26138691184105084,0.42660324064262445,0.0,0.0,29
False,0.9411764740943909,0.00800000037997961,50.0,1.0,81,,0.9997552126508285,0.13925670798784429,0.14532988412171405,0.25491600677286597,0.0,0.0,33
False,0.9411764740943909,0.012000000104308128,50.0,1.0,91,,0.9998912005108633,0.08612134102408753,0.08971568759730435,0.19492768388626303,0.0,0.0,29
False,0.9411764740943909,0.01600000075995922,50.0,1.0,96,,0.9999388006907615,0.06844185871615954,0.07149181950290971,0.18937239322458846,0.0,0.0,26
False,0.9411764740943909,0.03200000151991844,50.0,1.0,100,,0.9999847123848953,0.12741146047007992,0.12741146047007992,0.3321040509130671,0.0,0.0,21
False,0.9411764740943909,0.06400000303983688,50.0,1.0,100,,0.999996195263805,0.39172480078270855,0.39172480078270855,0.6223249533801792,0.0,0.0,19
False,0.9411764740943909,0.09600000083446503,50.0,1.0,100,,0.9999983236107634,0.597292731980235,0.597292731980235,0.7731451280475096,0.0,0.0,18
False,0.9411764740943909,0.12800000607967377,50.0,1.0,100,,0.9999990695622054,0.7288439872848599,0.7288439872848599,0.854950464804199,0.0,0.0,18
